,html_url,number,labels,state,created_at,comments,title,body,rel
26,https://github.com/explosion/spaCy/issues/2822,2822,"[{'id': 589944649, 'node_id': 'MDU6TGFiZWw1ODk5NDQ2NDk=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/lang%20/%20it', 'name': 'lang / it', 'color': '726DA8', 'default': False, 'description': 'Italian language data and models'}, {'id': 881718446, 'node_id': 'MDU6TGFiZWw4ODE3MTg0NDY=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20tokenizer', 'name': 'feat / tokenizer', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Tokenizer'}, {'id': 1025171697, 'node_id': 'MDU6TGFiZWwxMDI1MTcxNjk3', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/perf%20/%20accuracy', 'name': 'perf / accuracy', 'color': 'B35905', 'default': False, 'description': 'Performance: accuracy'}]",closed,2018-10-04 20:39:00+00:00,4,"Italian ""po'"" word is tokenized incorrectly","## Your Environment
* **spaCy version:** 2.0.12
* **Platform:** Windows-10-10.0.16299-SP0
* **Python version:** 3.6.5
* **Models:** it

""Po'"" (with the apostrophe) is the truncated form of ""poco"" (that means ""a little"") and must be considered as a single word, while currently spacy considers ""po"" and ""'"" as two tokens.
Notice that ""Po"", without the apostrophe, is the name of the longhest river in Italy. But in this case it always has the capital P and is never followed by the apostrophe.",0
28,https://github.com/explosion/spaCy/issues/2824,2824,"[{'id': 514165920, 'node_id': 'MDU6TGFiZWw1MTQxNjU5MjA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/lang%20/%20en', 'name': 'lang / en', 'color': '726DA8', 'default': False, 'description': 'English language data and models'}, {'id': 560441651, 'node_id': 'MDU6TGFiZWw1NjA0NDE2NTE=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/models', 'name': 'models', 'color': '726DA8', 'default': False, 'description': 'Issues related to the statistical models'}, {'id': 881663930, 'node_id': 'MDU6TGFiZWw4ODE2NjM5MzA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20ner', 'name': 'feat / ner', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Named Entity Recognizer'}]",closed,2018-10-05 18:51:31+00:00,6,Replicating benchmark NER results with Ontonotes 5,"# On replicating benchmark NER results with Ontonotes 5

I would like to replicate the results of the spaCy pre-trained NER model on the English portion of the Ontonotes 5 corpus (the spaCy documentation says I should get ~ 85% F1), but I could not find any details on how to replicate it exactly.

1. Which test set was used for the evaluation? I followed the instructions at http://cemantix.org/data/ontonotes.html, but there are two different test sets (""Test"" and ""CoNLL-2012 Test""). Also, were all subcorpora used, or was the pivot text (subdirectory `pt`, consisting of text from Old and New Testaments) removed? (since this does not have entity labels)

2. I am currently extracting entities one sentence at a time (e.g. doc = nlp(sentence_text); ents = doc.ents). Is this the right way to use spaCy's NER, or am I missing something? Doing it this way, I'm getting about 74% micro-F1 (using spaCy 2.0.12, with model en-core-web-lg 2.0.0).

Thanks!

## Which page or section is this issue related to?
https://spacy.io/usage/facts-figures#ner-accuracy-ontonotes5
",0
30,https://github.com/explosion/spaCy/issues/2826,2826,"[{'id': 111380490, 'node_id': 'MDU6TGFiZWwxMTEzODA0OTA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/usage', 'name': 'usage', 'color': '087EA6', 'default': False, 'description': 'General spaCy usage'}, {'id': 514165984, 'node_id': 'MDU6TGFiZWw1MTQxNjU5ODQ=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/lang%20/%20de', 'name': 'lang / de', 'color': '726DA8', 'default': False, 'description': 'German language data and models'}, {'id': 710446668, 'node_id': 'MDU6TGFiZWw3MTA0NDY2Njg=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/training', 'name': 'training', 'color': '087EA6', 'default': False, 'description': 'Training and updating models'}, {'id': 881663930, 'node_id': 'MDU6TGFiZWw4ODE2NjM5MzA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20ner', 'name': 'feat / ner', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Named Entity Recognizer'}]",closed,2018-10-07 14:14:16+00:00,2,"How to extract ""MONEY"" using de_core_news_sm","As spaCy's ""de_core_news_sm"" doesn't support MONEY entity I am wondering if somebody has tried doing the same and could share some advice.

Specifically, if using the POS-tagger and searching for patterns is enough or if it would make sense to train the de_core_news_sm model to recognize MONEY entities?

I am very new to ML in general so I am hoping that somebody could give me some advice - despite the very broad question.


## Your Environment
* **spaCy version:** 2.0.12
* **Platform:** Darwin-16.7.0-x86_64-i386-64bit
* **Python version:** 3.6.5
* **Models:** de
",0
31,https://github.com/explosion/spaCy/issues/2827,2827,"[{'id': 111380490, 'node_id': 'MDU6TGFiZWwxMTEzODA0OTA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/usage', 'name': 'usage', 'color': '087EA6', 'default': False, 'description': 'General spaCy usage'}, {'id': 312256136, 'node_id': 'MDU6TGFiZWwzMTIyNTYxMzY=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/docs', 'name': 'docs', 'color': '087EA6', 'default': False, 'description': 'Documentation and website'}, {'id': 881665727, 'node_id': 'MDU6TGFiZWw4ODE2NjU3Mjc=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20textcat', 'name': 'feat / textcat', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Text Classifier'}]",closed,2018-10-08 02:20:44+00:00,3,Does spaCy text classifier take into account new words in the text and creates embeddings for them?,"Are pre-trained embeddings that are part of the spacy 'en' model used here. Further, are embeddings learned for new words from the dataset?

## Which page or section is this issue related to?
https://spacy.io/usage/training#section-textcat

Thanks
",0
33,https://github.com/explosion/spaCy/issues/2829,2829,"[{'id': 446604395, 'node_id': 'MDU6TGFiZWw0NDY2MDQzOTU=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/install', 'name': 'install', 'color': 'B35905', 'default': False, 'description': 'Installation issues'}, {'id': 446605073, 'node_id': 'MDU6TGFiZWw0NDY2MDUwNzM=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/windows', 'name': 'windows', 'color': '676F6D', 'default': False, 'description': 'Issues related to Windows'}]",closed,2018-10-08 08:14:31+00:00,2,Not able to install spacy in azure web app,"**Operating System: Windows
Python Version Used:3.6/64-bit
spaCy Version : spacy-2.0.12**
**Installation command : python -m pip install -U spacy**
**Error :** 

```
D:\home\python364x64>python -m pip install -U spacy
Collecting spacy
Using cached https://files.pythonhosted.org/packages/24/de/ac14cd453c98656d6738a5669f96a4ac7f668493d5e6b78227ac933c5fd4/spacy-2.0.12.tar.gz
Requirement already satisfied, skipping upgrade: numpy>=1.7 in d:\home\python364x64\lib\site-packages (from spacy) (1.15.2)
Collecting murmurhash<0.29,>=0.28 (from spacy)
  Using cached https://files.pythonhosted.org/packages/5e/31/c8c1ecafa44db30579c8c457ac7a0f819e8b1dbc3e58308394fff5ff9ba7/murmurhash-0.28.0.tar.gz
Collecting cymem<1.32,>=1.30 (from spacy)
  Using cached https://files.pythonhosted.org/packages/f8/9e/273fbea507de99166c11cd0cb3fde1ac01b5bc724d9a407a2f927ede91a1/cymem-1.31.2.tar.gz
Collecting preshed<2.0.0,>=1.0.0 (from spacy)
  Using cached https://files.pythonhosted.org/packages/be/fc/09684555ce0ee7086675e6be698e4efeb6d9b315fd5aa96bed347572282b/preshed-1.0.1.tar.gz
Collecting thinc<6.11.0,>=6.10.3 (from spacy)
  Using cached https://files.pythonhosted.org/packages/94/b1/47a88072d0a38b3594c0a638a62f9ef7c742b8b8a87f7b105f7ed720b14b/thinc-6.10.3.tar.gz
Collecting plac<1.0.0,>=0.9.6 (from spacy)
  Using cached https://files.pythonhosted.org/packages/9e/9b/62c60d2f5bc135d2aa1d8c8a86aaf84edb719a59c7f11a4316259e61a298/plac-0.9.6-py2.py3-none-any.whl
Collecting ujson>=1.35 (from spacy)
  Using cached https://files.pythonhosted.org/packages/16/c4/79f3409bc710559015464e5f49b9879430d8f87498ecdc335899732e5377/ujson-1.35.tar.gz
Collecting dill<0.3,>=0.2 (from spacy)
  Using cached https://files.pythonhosted.org/packages/6f/78/8b96476f4ae426db71c6e86a8e6a81407f015b34547e442291cd397b18f3/dill-0.2.8.2.tar.gz
Collecting regex==2017.4.5 (from spacy)
  Using cached https://files.pythonhosted.org/packages/ad/0b/c1c5781a707e6ea01bcf57d8ad3c42125260fca67ef79206ecaef04a8754/regex-2017.04.05-cp36-none-win_amd64.whl
Collecting requests<3.0.0,>=2.13.0 (from spacy)
  Using cached https://files.pythonhosted.org/packages/65/47/7e02164a2a3db50ed6d8a6ab1d6d60b69c4c3fdf57a284257925dfc12bda/requests-2.19.1-py2.py3-none-any.whl
Collecting msgpack<1.0.0,>=0.5.6 (from thinc<6.11.0,>=6.10.3->spacy)
  Using cached https://files.pythonhosted.org/packages/04/81/c6363198f24ec1c56e5c48ce685cb532e175125adade0cdb181c8c5fea6e/msgpack-0.5.6-cp36-cp36m-win_amd64.whl
Collecting msgpack-numpy<1.0.0,>=0.4.1 (from thinc<6.11.0,>=6.10.3->spacy)
  Using cached https://files.pythonhosted.org/packages/bb/a9/2a28ef55c9b2c197d8531bb9c05adce2ba454d37ca8d26c1d421c4945b0d/msgpack_numpy-0.4.4.1-py2.py3-none-any.whl
Collecting cytoolz<0.10,>=0.9.0 (from thinc<6.11.0,>=6.10.3->spacy)
  Using cached https://files.pythonhosted.org/packages/36/f4/9728ba01ccb2f55df9a5af029b48ba0aaca1081bbd7823ea2ee223ba7a42/cytoolz-0.9.0.1.tar.gz
Collecting wrapt<1.11.0,>=1.10.0 (from thinc<6.11.0,>=6.10.3->spacy)
  Using cached https://files.pythonhosted.org/packages/a0/47/66897906448185fcb77fc3c2b1bc20ed0ecca81a0f2f88eda3fc5a34fc3d/wrapt-1.10.11.tar.gz
Collecting tqdm<5.0.0,>=4.10.0 (from thinc<6.11.0,>=6.10.3->spacy)
  Using cached https://files.pythonhosted.org/packages/79/43/19c9fee28110cd47f73e6bc596394337fe9f3e5825b4de402bbf30b3beb5/tqdm-4.26.0-py2.py3-none-any.whl
Collecting six<2.0.0,>=1.10.0 (from thinc<6.11.0,>=6.10.3->spacy)
  Using cached https://files.pythonhosted.org/packages/67/4b/141a581104b1f6397bfa78ac9d43d8ad29a7ca43ea90a2d863fe3056e86a/six-1.11.0-py2.py3-none-any.whl
Collecting pyreadline>=1.7.1 (from dill<0.3,>=0.2->spacy)
  Using cached https://files.pythonhosted.org/packages/bc/7c/d724ef1ec3ab2125f38a1d53285745445ec4a8f19b9bb0761b4064316679/pyreadline-2.1.zip
Collecting idna<2.8,>=2.5 (from requests<3.0.0,>=2.13.0->spacy)
  Using cached https://files.pythonhosted.org/packages/4b/2a/0276479a4b3caeb8a8c1af2f8e4355746a97fab05a372e4a2c6a6b876165/idna-2.7-py2.py3-none-any.whl
Collecting chardet<3.1.0,>=3.0.2 (from requests<3.0.0,>=2.13.0->spacy)
  Using cached https://files.pythonhosted.org/packages/bc/a9/01ffebfb562e4274b6487b4bb1ddec7ca55ec7510b22e4c51f14098443b8/chardet-3.0.4-py2.py3-none-any.whl
Requirement already satisfied, skipping upgrade: certifi>=2017.4.17 in d:\home\python364x64\lib\site-packages (from requests<3.0.0,>=2.13.0->spacy) (2018.1.18)
Collecting urllib3<1.24,>=1.21.1 (from requests<3.0.0,>=2.13.0->spacy)
  Using cached https://files.pythonhosted.org/packages/bd/c9/6fdd990019071a4a32a5e7cb78a1d92c53851ef4f56f62a3486e6a7d8ffb/urllib3-1.23-py2.py3-none-any.whl
Collecting toolz>=0.8.0 (from cytoolz<0.10,>=0.9.0->thinc<6.11.0,>=6.10.3->spacy)
  Using cached https://files.pythonhosted.org/packages/14/d0/a73c15bbeda3d2e7b381a36afb0d9cd770a9f4adc5d1532691013ba881db/toolz-0.9.0.tar.gz
Installing collected packages: murmurhash, cymem, preshed, msgpack, msgpack-numpy, toolz, cytoolz, wrapt, plac, tqdm, six, pyreadline, dill, thinc, ujson, regex, idna, chardet, urllib3, requests, spacy
  Running setup.py install for murmurhash: started
    Running setup.py install for murmurhash: finished with status 'error'
    Complete output from command D:\home\python364x64\python.exe -u -c ""import setuptools, tokenize;__file__='D:\\local\\Temp\\pip-install-xfwjvrhv\\murmurhash\\setup.py';f=getattr(tokenize, 'open', open)(__file__);code=f.read().replace('\r\n', '\n');f.close();exec(compile(code, __file__, 'exec'))"" install --record D:\local\Temp\pip-record-grwmpuqk\install-record.txt --single-version-externally-managed --compile:
    running install
    running build
    running build_py
    creating build
    creating build\lib.win-amd64-3.6
    creating build\lib.win-amd64-3.6\murmurhash
    copying murmurhash\about.py -> build\lib.win-amd64-3.6\murmurhash
    copying murmurhash\__init__.py -> build\lib.win-amd64-3.6\murmurhash
    creating build\lib.win-amd64-3.6\murmurhash\tests
    copying murmurhash\tests\test_import.py -> build\lib.win-amd64-3.6\murmurhash\tests
    copying murmurhash\tests\__init__.py -> build\lib.win-amd64-3.6\murmurhash\tests
    copying murmurhash\mrmr.pyx -> build\lib.win-amd64-3.6\murmurhash
    copying murmurhash\mrmr.pxd -> build\lib.win-amd64-3.6\murmurhash
    copying murmurhash\__init__.pxd -> build\lib.win-amd64-3.6\murmurhash
    creating build\lib.win-amd64-3.6\murmurhash\include
    creating build\lib.win-amd64-3.6\murmurhash\include\murmurhash
    copying murmurhash\include\murmurhash\MurmurHash2.h -> build\lib.win-amd64-3.6\murmurhash\include\murmurhash
    copying murmurhash\include\murmurhash\MurmurHash3.h -> build\lib.win-amd64-3.6\murmurhash\include\murmurhash
    running build_ext
    building 'murmurhash.mrmr' extension
    creating build\temp.win-amd64-3.6
    creating build\temp.win-amd64-3.6\Release
    creating build\temp.win-amd64-3.6\Release\murmurhash
    D:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\Bin\amd64\cl.exe /c /nologo /Ox /W3 /GL /DNDEBUG /MT -ID:\home\python364x64\include -ID:\local\Temp\pip-install-xfwjvrhv\murmurhash\murmurhash\include -ID:\home\python364x64\include -ID:\home\python364x64\include ""-ID:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\Include"" ""-ID:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\ATLMFC\Include"" ""-ID:\Program Files (x86)\Windows Kits\10\include\10.0.10240.0\ucrt"" ""-ID:\Program Files (x86)\Windows Kits\NETFXSDK\4.6.1\include\um"" /EHsc /Tpmurmurhash/mrmr.cpp /Fobuild\temp.win-amd64-3.6\Release\murmurhash/mrmr.obj /Ox /EHsc
    fatal error C1510: Cannot load language resource clui.dll.
    error: command 'D:\\Program Files (x86)\\Microsoft Visual Studio 14.0\\VC\\Bin\\amd64\\cl.exe' failed with exit status 4
    
    ----------------------------------------
Command ""D:\home\python364x64\python.exe -u -c ""import setuptools, tokenize;__file__='D:\\local\\Temp\\pip-install-xfwjvrhv\\murmurhash\\setup.py';f=getattr(tokenize, 'open', open)(__file__);code=f.read().replace('\r\n', '\n');f.close();exec(compile(code, __file__, 'exec'))"" install --record D:\local\Temp\pip-record-grwmpuqk\install-record.txt --single-version-externally-managed --compile"" failed with error code 1 in D:\local\Temp\pip-install-xfwjvrhv\murmurhash\
```",0
34,https://github.com/explosion/spaCy/issues/2831,2831,"[{'id': 111380485, 'node_id': 'MDU6TGFiZWwxMTEzODA0ODU=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/bug', 'name': 'bug', 'color': 'DD2A27', 'default': True, 'description': 'Bugs and behaviour differing from documentation'}]",closed,2018-10-09 00:09:18+00:00,3,Python crash while enumerating noun_chunks with as_doc method on span objects,"## How to reproduce the behaviour

```python
import spacy
nlp = spacy.load('en_core_web_lg')
doc = nlp(u'Apple is a great fruit. But it can be debatable if it is the best.')

for sentence in doc.sents:
    for ent in sentence.as_doc().ents:
        print(ent.text, ent.label_)

    # Causes python kernel to crash
    for chunk in sentence.as_doc().noun_chunks:
        print(chunk.text)
```
Output:
Apple ORG
Apple
a great fruit
**--> Python crashes.**


## Your Environment
* spaCy version      2.0.11
* Platform           Windows-10-10.0.16299-SP0
* Python version     3.6.4
* Models             en_core_web_lg

* Operating System: Win 10
* Python Version Used: Python 3.6.4 |Anaconda, Inc.
* spaCy Version Used: 
* Environment Information: Jupyter notebook
",0
35,https://github.com/explosion/spaCy/issues/2832,2832,"[{'id': 560441651, 'node_id': 'MDU6TGFiZWw1NjA0NDE2NTE=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/models', 'name': 'models', 'color': '726DA8', 'default': False, 'description': 'Issues related to the statistical models'}, {'id': 925719279, 'node_id': 'MDU6TGFiZWw5MjU3MTkyNzk=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/more-info-needed', 'name': 'more-info-needed', 'color': 'f6f6f6', 'default': False, 'description': 'This issue needs more information'}, {'id': 1025171819, 'node_id': 'MDU6TGFiZWwxMDI1MTcxODE5', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/perf%20/%20memory', 'name': 'perf / memory', 'color': 'B35905', 'default': False, 'description': 'Performance: memory use'}]",closed,2018-10-09 12:04:06+00:00,3,"When i load a new Spacy model, the memory used by the old assignment does not get released","Hello,

I am not able to switch between different Spacy models and release the memory used by old assigned models at the same time.  The logic of my application imply that I can switch between different models at runtime so I cannot avoid the load of a new model at this stage. 
A simple example:

```
import spacy
import threading

def printhello():
  threading.Timer(10.0, printhello).start()
  print ""Hello, World!""

nlp = spacy.load('/model1')
nlp = spacy.load('/model2')

doc = nlp(u'This is a sentence.')
printhello()
```

Notice that the dummy function printhello() is used here only to keep the program running so that I can look at the memory usage in real time. 

By looking at the memory consuption on this example, I have noticed that the allocated memory is the sum of the two models used singularly. Moreover, I tried to use the 'del' command after the first assignment and to call gc.collect() but that didn't help. I even tried to set ""nlp = None"" after the first assignment.
Do you know why the memory related to the first model doesn't get released once I re-assign the nlp variable to a new model? Is there some logic that holds in memory references of unassigned models?

Thanks.
 
## Info about my environment:
 python -m spacy info --markdown

* **Python version:** 2.7.15
* **Platform:** Darwin-17.7.0-x86_64-i386-64bit
* **spaCy version:** 2.0.11
* **Models:** en

",0
36,https://github.com/explosion/spaCy/issues/2833,2833,"[{'id': 881666463, 'node_id': 'MDU6TGFiZWw4ODE2NjY0NjM=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20serialize', 'name': 'feat / serialize', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Serialization, saving and loading'}, {'id': 906542982, 'node_id': 'MDU6TGFiZWw5MDY1NDI5ODI=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20doc', 'name': 'feat / doc', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Doc, Span and Token objects'}]",closed,2018-10-09 17:52:51+00:00,4,Unable to pickle a Token,"I'm unable to serialize `Token`s. I think this used to work in an earlier version, since I get this exception from a friend's code that used to work fine. I suspect issue #2819 is a manifestation of the same problem, but with Spark wrapping the error message.

## How to reproduce the behavior

```
import spacy, pickle
nlp = spacy.load('en')
doc = nlp(""Hello, world"")

with open(""test_pckl"", ""wb"") as fh:
    pickle.dump(doc[0], fh)
```

## Your Environment

* **spaCy version:** 2.0.12
* **Platform:** Linux-4.10.0-28-generic-x86_64-with-debian-stretch-sid
* **Python version:** 3.6.5
* **Models:** en
* **pickleshare version:** 0.7.5 (also tested with 0.7.4)
",0
37,https://github.com/explosion/spaCy/issues/2834,2834,"[{'id': 514165920, 'node_id': 'MDU6TGFiZWw1MTQxNjU5MjA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/lang%20/%20en', 'name': 'lang / en', 'color': '726DA8', 'default': False, 'description': 'English language data and models'}, {'id': 560441651, 'node_id': 'MDU6TGFiZWw1NjA0NDE2NTE=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/models', 'name': 'models', 'color': '726DA8', 'default': False, 'description': 'Issues related to the statistical models'}, {'id': 881665874, 'node_id': 'MDU6TGFiZWw4ODE2NjU4NzQ=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20tagger', 'name': 'feat / tagger', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Part-of-speech tagger'}, {'id': 1025171697, 'node_id': 'MDU6TGFiZWwxMDI1MTcxNjk3', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/perf%20/%20accuracy', 'name': 'perf / accuracy', 'color': 'B35905', 'default': False, 'description': 'Performance: accuracy'}]",closed,2018-10-09 19:01:44+00:00,4,'x' is tagged PUNCT,"
Displacy tags `x` in `What are some Spanish words that start with x?` as `PUNCT`.

https://explosion.ai/demos/displacy?text=What%20are%20some%20Spanish%20words%20that%20start%20with%20x%3F&model=en_core_web_sm&cpu=0&cph=0

<img width=""1101"" alt=""screen shot 2018-10-09 at 23 00 23"" src=""https://user-images.githubusercontent.com/11457984/46691987-2ad95380-cc17-11e8-962b-bfbf392b1ab9.png"">

",0
38,https://github.com/explosion/spaCy/issues/2835,2835,"[{'id': 881718446, 'node_id': 'MDU6TGFiZWw4ODE3MTg0NDY=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20tokenizer', 'name': 'feat / tokenizer', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Tokenizer'}, {'id': 1025171280, 'node_id': 'MDU6TGFiZWwxMDI1MTcxMjgw', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/perf%20/%20speed', 'name': 'perf / speed', 'color': 'B35905', 'default': False, 'description': 'Performance: speed'}]",closed,2018-10-09 19:23:31+00:00,4,Spacy tokenizer hangs,"The following lines of code hangs, I tried debugging it but the code goes through tokenizer.pyx which seems to hang, as other sentences/docs seem to go through tests for lower, prefix, suffix and so forth in en\lex_attrs.py
```
import spacy
nlp = spacy.load('en')
nlp('oow.jspsearch.eventoracleopenworldsearch.technologyoraclesolarissearch.technologystoragesearch.technologylinuxsearch.technologyserverssearch.technologyvirtualizationsearch.technologyengineeredsystemspcodewwmkmppscem:')
```

The result of this is a hung process, note the process is still using CPU.",0
39,https://github.com/explosion/spaCy/issues/2837,2837,"[{'id': 312256136, 'node_id': 'MDU6TGFiZWwzMTIyNTYxMzY=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/docs', 'name': 'docs', 'color': '087EA6', 'default': False, 'description': 'Documentation and website'}, {'id': 881666568, 'node_id': 'MDU6TGFiZWw4ODE2NjY1Njg=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20pipeline', 'name': 'feat / pipeline', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Processing pipeline and components'}]",closed,2018-10-10 15:10:45+00:00,2,More in depth custom pipeline docs or examples,"Hi, I'd appreciate some more in depth docs on creating custom pipelines. More specifically custom pipelines that actually use some for of machine or deep learning technology. So that would require pipeline with some training and prediction capabilities (where the current examples I found only do predict). Perhaps drilling down on one of the existing thinc pipelines (for exampe the EntityRecognizer) would work? Or are there already examples anywhere on such pipelines that can get me started?
",0
40,https://github.com/explosion/spaCy/issues/2838,2838,"[{'id': 111380487, 'node_id': 'MDU6TGFiZWwxMTEzODA0ODc=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/enhancement', 'name': 'enhancement', 'color': '20834E', 'default': True, 'description': 'Feature requests and improvements'}, {'id': 906542982, 'node_id': 'MDU6TGFiZWw5MDY1NDI5ODI=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20doc', 'name': 'feat / doc', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Doc, Span and Token objects'}]",closed,2018-10-10 19:43:34+00:00,5,Split one token into several,"## Feature description
We now have a feature to merge tokens into one, implemented in the retokenizer. We're lacking the reverse feature: split one token into several. An API exist in _retokenize, but is not implemented yet.


",0
41,https://github.com/explosion/spaCy/issues/2839,2839,"[{'id': 312256136, 'node_id': 'MDU6TGFiZWwzMTIyNTYxMzY=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/docs', 'name': 'docs', 'color': '087EA6', 'default': False, 'description': 'Documentation and website'}, {'id': 785817829, 'node_id': 'MDU6TGFiZWw3ODU4MTc4Mjk=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/gpu', 'name': 'gpu', 'color': '676F6D', 'default': False, 'description': 'Using spaCy on GPU'}]",closed,2018-10-10 20:15:27+00:00,2,"Cuda9, Cuda10 installation doc. Outdated CUDA9 env variable?","The docs refer to setting the environment variable `CUDA9=1` for Cuda installation here: https://github.com/explosion/spaCy/blob/4cd9ec0f00788d08c053b885b5591fe134666a65/website/usage/_install/_instructions.jade#L83-L87

Related Cuda 9 installation issue from a year ago: https://github.com/explosion/spaCy/issues/1530#issuecomment-343213919

Checking on master at the moment (with the notoriously approximative Github search though) I don't see any reference of this flag in the code so I suppose this line can be dropped from the documentation.

I've also compiled it on my machine without the flag on Cuda10 without issue. 
",0
42,https://github.com/explosion/spaCy/issues/2840,2840,"[{'id': 312256136, 'node_id': 'MDU6TGFiZWwzMTIyNTYxMzY=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/docs', 'name': 'docs', 'color': '087EA6', 'default': False, 'description': 'Documentation and website'}]",closed,2018-10-11 16:02:02+00:00,2,Juniper use outside of Spacy,"Hey all - we worked with @ines a while back to help get Juniper working with Binder so that Spacy's awesome landing page could run kernels interactively. It seems like this could be generally useful outside of the spacy documentation! I just took a pass at getting Juniper to work with a different site (running locally on Jekyll), and ran into the following error:

```
Failed to load https://hub.mybinder.org/user/binder-examples-jupyterlab-37zvnqwv/api/kernels?1539273084123: Response to preflight request doesn't pass access control check: No 'Access-Control-Allow-Origin' header is present on the requested resource.
```

I went to the Juniper repo (https://github.com/ines/juniper) but found that issues weren't enabled. So, I have a couple questions:

* First - is Juniper planning on being maintained as an open project for use outside of Spacy?
* Second - if so, any reason issues aren't allowed there? Should issues just be opened here?
* Third - if this is the right place for this issue, @ines any ideas on this ""Access-Control-Allow-Origin"" problem?",0
43,https://github.com/explosion/spaCy/issues/2841,2841,"[{'id': 312256136, 'node_id': 'MDU6TGFiZWwzMTIyNTYxMzY=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/docs', 'name': 'docs', 'color': '087EA6', 'default': False, 'description': 'Documentation and website'}]",closed,2018-10-12 07:36:16+00:00,1,The link on doc is broken.,"<!-- Describe the problem or suggestion here. If you've found a mistake and you know the answer, feel free to submit a pull request straight away: https://github.com/explosion/spaCy/pulls -->

The link is broken.

## Which page or section is this issue related to?
<!-- Please include the URL and/or source. -->
https://spacy.io/usage/#source-windows
![image](https://user-images.githubusercontent.com/4702353/46854758-79176e00-ce34-11e8-9ac8-933333d41c07.png)
",0
