,html_url,number,labels,state,created_at,pull_request,comments,title,body
169,https://github.com/nltk/nltk/issues/1558,1558,[],closed,2016-12-27 07:10:00+00:00,,5,word_tokenizer and Spanish,"I would like to have a word_tokenizer that works with Spanish. For example, this code:

`import nltk
from nltk.tokenize import word_tokenize
sentences = ""¿Quién eres tú? ¡Hola! ¿Dónde estoy?""
spanish_sentence_tokenizer = nltk.data.load('tokenizers/punkt/spanish.pickle')
sentences = spanish_sentence_tokenizer.tokenize(sentences)
for s in sentences:
    print([s for s in vword_tokenize(s)])`

gives the following:

`['¿Quién', 'eres', 'tú', '?']
['¡Hola', '!']
['¿Dónde', 'estoy', '?']`

 but I would have expected the following instead:

`['¿' ,'Quién', 'eres', 'tú', '?']
['¡' ,'Hola', '!']
['¿' ,'Dónde', 'estoy', '?']`"
170,https://github.com/nltk/nltk/issues/1559,1559,"[{'id': 14019200, 'node_id': 'MDU6TGFiZWwxNDAxOTIwMA==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/good%20first%20issue', 'name': 'good first issue', 'color': '02e10c', 'default': True, 'description': ''}, {'id': 112364689, 'node_id': 'MDU6TGFiZWwxMTIzNjQ2ODk=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/enhancement', 'name': 'enhancement', 'color': '006b75', 'default': True, 'description': None}, {'id': 416522805, 'node_id': 'MDU6TGFiZWw0MTY1MjI4MDU=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/nice%20idea', 'name': 'nice idea', 'color': 'fef2c0', 'default': False, 'description': None}]",closed,2016-12-27 08:39:21+00:00,,0,Small improvement to the ToktokTokenizer,"From #1558, we can easily add the `u'\xa1'` character to the `FUNKY_PUNCT_1` regular expression at https://github.com/nltk/nltk/blob/develop/nltk/tokenize/toktok.py#L51 to cover the inverted exclamation. 

It's an easy improvement to make as a first contribution to NLTK. You can easily add to the examples from #1558 to the doctest at https://github.com/nltk/nltk/blob/develop/nltk/tokenize/toktok.py#L45 to check whether it tokenize the string successfully `¡Hola!` -> `['¡' , 'Hola', '!']`

Please do take a look at https://github.com/nltk/nltk/blob/develop/CONTRIBUTING.md before contributing. 

----

Here's a quick cheatsheet to contributing:

 - First, fork the NLTK repository at https://github.com/nltk/nltk (Click on the ""Fork"" button on the top right)

 - Then go to your fork of NLTK and do a git clone to your machine/laptop, e.g. if your username on github is \<newcontributor\>, you should do something like `git clone https://github.com/<newcontributor>/nltk.git` on the terminal/command line or copy the `.git` address to the git GUI.

 - Follow the instructions from https://github.com/nltk/nltk/blob/develop/CONTRIBUTING.md#forks--github-pull-requests to checkout a new branch

 - Now navigate to the file in `nltk/nltk/tokenize/toktok.py` on your local machine. Add to the line https://github.com/nltk/nltk/blob/develop/nltk/tokenize/toktok.py#L51

 - Then write a test example in the docstring to show that the feature you added works (see https://github.com/nltk/nltk/blob/develop/nltk/tokenize/toktok.py#L45 )

 - Then validate that the tests you wrote work, something along the lines of `python -c doctest nltk/tokenize/toktok.py`, check it for `python3` too. For more information on doctest, see https://pymotw.com/2/doctest/

 - Now git add and commit your changes and update your fork of NLTK

 - Finally, go back to your github.com fork of the NLTK repository, and do a new pull request. 

Detailed instructions to do a git add, commit and doing a pull request can be found on https://github.com/nltk/nltk/blob/develop/CONTRIBUTING.md#forks--github-pull-requests"
171,https://github.com/nltk/nltk/issues/1560,1560,[],closed,2016-12-27 10:10:41+00:00,,4,panlex_lite installation,"Hello All,

I know this issues is raised in other threads as well, sorry for a new threads as i did not got answer of what i am looking for 

System : Mac,
OS        : OS X, 13F1911
Python Version : 3.5.2
Nltk Version : 3.2.1

Downloaded all packages. Command Used
python3
>>>import nltk
>>>nltk.download()

panlex_lite download get stuk

Tried downloading few time
Tried downloading panlex_lite.zip independently

In both of the above cases got a file of 2.34 GB

When i replaced the corrupted file in nltk_data/corpora/ folder

tried >>>nltk.download() again no luck

Tried with zip file and also after unzipping it

output of suggested code 
import zipfile
>>> plzip = '/Users/nishkarsh/nltk_data/corpora/panlex_lite.zip'
>>> [zifo.CRC for zifo in zipfile.ZipFile(plzip).infolist()]
[0, 448887900, 3816634357]

The python popup is showing out of date only.

![screen shot 2016-12-27 at 3 32 19 pm](https://cloud.githubusercontent.com/assets/24789485/21497371/7846273e-cc4a-11e6-9ba6-fd0e077bd4bc.png)

![screen shot 2016-12-27 at 3 38 27 pm](https://cloud.githubusercontent.com/assets/24789485/21497389/8bb7b396-cc4a-11e6-958f-593df41ceedd.png)

Can any one plz help the way forward"
172,https://github.com/nltk/nltk/issues/1574,1574,[],closed,2017-01-02 04:16:33+00:00,,27,Cannot Install on Windows,"I'm having issues installing NLTK on a Windows 7 64-bit machine with Python 3.5 32-bit installed.  I'm using the executable located here :  https://pypi.python.org/pypi/nltk

However, I am prompted with an error after running the executable that reads:

""Python version -32 required, which was not found in the registry"".

I've tried this installation against Windows 7 systems with Python 2.7, 3.4, 3.5 & 3.6 installed and they all fail with the same error.  The 32-bit entry for Python exists in the Current User and Local Machine hives, however, the installation does not process.

Please help, thanks."
173,https://github.com/nltk/nltk/issues/1575,1575,"[{'id': 23593492, 'node_id': 'MDU6TGFiZWwyMzU5MzQ5Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/documentation', 'name': 'documentation', 'color': '02d7e1', 'default': True, 'description': None}, {'id': 25396640, 'node_id': 'MDU6TGFiZWwyNTM5NjY0MA==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/book', 'name': 'book', 'color': 'e102d8', 'default': False, 'description': None}, {'id': 29356472, 'node_id': 'MDU6TGFiZWwyOTM1NjQ3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/admin', 'name': 'admin', 'color': '444444', 'default': False, 'description': None}, {'id': 739448068, 'node_id': 'MDU6TGFiZWw3Mzk0NDgwNjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/resolved', 'name': 'resolved', 'color': '2375af', 'default': False, 'description': None}]",closed,2017-01-03 12:42:21+00:00,,8,stem_word and lower case stem output in v3.2.2,"Hi,

Just wanted to confirm the following things affected by the recent upgrade to v3.2.2:
- There is no `stem_word` function in `PorterStemmer()`. I had to replace it with `stem()`
- Unlike before, `stem` returns lower case of a word e.g. `stem` for `Stemming` (http://text-processing.com/demo/stem/ is the same as before).

Cheers,
Ehsan"
174,https://github.com/nltk/nltk/issues/1576,1576,"[{'id': 719817004, 'node_id': 'MDU6TGFiZWw3MTk4MTcwMDQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/multithread%20/%20multiprocessing', 'name': 'multithread / multiprocessing', 'color': 'bdf486', 'default': False, 'description': None}, {'id': 918210764, 'node_id': 'MDU6TGFiZWw5MTgyMTA3NjQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/inactive', 'name': 'inactive', 'color': 'cecece', 'default': False, 'description': ''}]",closed,2017-01-03 14:48:00+00:00,,9,cant use nltk functions in parallel programs ,"when I want to use nltk stemmer and lemmatizer in a multithreaded program only one thread works fine and other ones throw this exception : 

Exception in thread 2:
Traceback (most recent call last):
  File ""C:\Users\Danial\AppData\Local\Programs\Python\Python35\lib\threading.py"", line 914, in _bootstrap_inner
    self.run()
  File ""C:\Users\Danial\AppData\Local\Programs\Python\Python35\lib\threading.py"", line 862, in run
    self._target(*self._args, **self._kwargs)
  File ""D:/iaun/0_Tez/141095-TFATOwithdiscriminative/01/11_MultiThreadedDoctTermInfo.py"", line 21, in myfunc
    lemma = lemmatizer.lemmatize(stem)
  File ""C:\Users\Danial\AppData\Local\Programs\Python\Python35\lib\site-packages\nltk\stem\wordnet.py"", line 40, in lemmatize
    lemmas = wordnet._morphy(word, pos)
  File ""C:\Users\Danial\AppData\Local\Programs\Python\Python35\lib\site-packages\nltk\corpus\util.py"", line 99, in __getattr__
    self.__load()
  File ""C:\Users\Danial\AppData\Local\Programs\Python\Python35\lib\site-packages\nltk\corpus\util.py"", line 73, in __load
    args, kwargs  = self.__args, self.__kwargs
AttributeError: 'WordNetCorpusReader' object has no attribute '_LazyCorpusLoader__args'
"
175,https://github.com/nltk/nltk/issues/1577,1577,"[{'id': 486810128, 'node_id': 'MDU6TGFiZWw0ODY4MTAxMjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tests', 'name': 'tests', 'color': 'fbca04', 'default': False, 'description': None}]",closed,2017-01-04 08:19:10+00:00,,2,Tokenize `xml_escape` tests are failing,"Tests for `tokenize.util.xml_escape` are currently failing, see [Jenkins CI test](https://nltk.ci.cloudbees.com/job/nltk/lastCompletedBuild/TOXENV=py27-jenkins,jdk=jdk8latestOnlineInstall/testReport/nltk.tokenize/util/xml_escape)."
176,https://github.com/nltk/nltk/issues/1579,1579,"[{'id': 486810128, 'node_id': 'MDU6TGFiZWw0ODY4MTAxMjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tests', 'name': 'tests', 'color': 'fbca04', 'default': False, 'description': None}]",closed,2017-01-05 16:51:47+00:00,,2,Pl196x corpus failure with python 3.5,"Tests are failing using python 3.5 because of `Pl196xCorpusReader`. How is the `textids.txt` file supposed to be obtained by users?

Command: `tox -e py35`
Output:
```bash
======================================================================
1) ERROR: Failure: FileNotFoundError ([Errno 2] No such file or directory: 'textids.txt')
----------------------------------------------------------------------
   Traceback (most recent call last):
    nltk/.tox/py35/lib/python3.5/site-packages/nose/failure.py line 39 in runTest
      raise self.exc_val.with_traceback(self.tb)
    nltk/.tox/py35/lib/python3.5/site-packages/nose/plugins/manager.py line 154 in generate
      for r in result:
    doctest_nose_plugin.py line 106 in loadTestsFromModule
      for suite in super(DoctestPluginHelper, self).loadTestsFromModule(module):
    nltk/.tox/py35/lib/python3.5/site-packages/nose/plugins/doctests.py line 228 in loadTestsFromModule
      tests = self.finder.find(module)
    /usr/lib/python3.5/doctest.py line 924 in find
      self._find(tests, obj, name, module, source_lines, globs, {})
    /usr/lib/python3.5/doctest.py line 983 in _find
      if ((inspect.isroutine(inspect.unwrap(val))
    /usr/lib/python3.5/inspect.py line 471 in unwrap
      while _is_wrapper(func):
    /usr/lib/python3.5/inspect.py line 465 in _is_wrapper
      return hasattr(f, '__wrapped__')
    nltk/nltk/corpus/util.py line 116 in __getattr__
      self.__load()
    nltk/nltk/corpus/util.py line 84 in __load
      corpus = self.__reader_cls(root, *self.__args, **self.__kwargs)
    nltk/nltk/corpus/reader/pl196x.py line 99 in __init__
      self._init_textids()
    nltk/nltk/corpus/reader/pl196x.py line 105 in _init_textids
      with open(self._textids) as fp:
   FileNotFoundError: [Errno 2] No such file or directory: 'textids.txt'
```"
177,https://github.com/nltk/nltk/issues/1580,1580,"[{'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 486810128, 'node_id': 'MDU6TGFiZWw0ODY4MTAxMjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tests', 'name': 'tests', 'color': 'fbca04', 'default': False, 'description': None}]",closed,2017-01-05 17:47:14+00:00,,3,Unavailable corpora are breaking tests,"Tests are failing with python 3.5 because of some corpus readers whose corpora are not distributed within NLTK. For example: [`nkjp`][1], [`ipipan`][2], [`ycoe`][3].

You can reproduce these problems using `tox -e py35 /nltk/nltk/corpus/__init__.py`.

I would like to find an answer the following questions:
1. Why is this problem only arising when we run `tox` using python 3.5, and not with previous versions?
2. How can we solve it?

If we want to keep corpus readers even for those corpora that are not currently shipped with NLTK, I think we need to avoid raising exceptions when these corpus readers are loaded. But where should we fix the problem? I briefly write the problems for each of these corpora:

- [`nkjp`][1]: it is not available, but we get this message if we try to use it:
  > Resource 'corpora/nkjp' not found.  Please use the NLTK
  Downloader to obtain the resource:  >>> `nltk.download()`

  But the download cannot be used to download it, since we do not have `nkjp` on `nltk_data`.

- [`ipipan`][2]: same as before. The corpus is not available on `nltk_data`, but when we try to use it we get this message:
  > Resource 'corpora/ipipan' not found.  Please use the NLTK
  > Downloader to obtain the resource:  >>> `nltk.download()`

- [`ycoe`][3]: we don't have the corpus, and we get this error:
  > OSError: No such file or directory: `nltk_data/corpora/ycoe/psd`

I'm also wondering: how could we test a corpus reader if we do not have the corpus it is supposed to read? At the moment, we are not covered against the possibility that any change made to the syntax of original corpus could make our reader useless. Anyway, this is not what I wanted to discuss here.

Could you please give your opinion about these problems?
  
[1]: https://github.com/fievelk/nltk/blob/develop/nltk/corpus/reader/nkjp.py
[2]:https://github.com/fievelk/nltk/blob/develop/nltk/corpus/reader/ipipan.py
[3]: https://github.com/fievelk/nltk/blob/develop/nltk/corpus/reader/ycoe.py"
178,https://github.com/nltk/nltk/issues/1581,1581,"[{'id': 14019255, 'node_id': 'MDU6TGFiZWwxNDAxOTI1NQ==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/pleaseverify', 'name': 'pleaseverify', 'color': 'd7e102', 'default': False, 'description': None}]",closed,2017-01-07 05:49:30+00:00,,11,porter stemmer: string index out of range,see the following [stackoverflow post](http://stackoverflow.com/questions/41517595/nltk-stemmer-string-index-out-of-range)
179,https://github.com/nltk/nltk/issues/1584,1584,"[{'id': 486810128, 'node_id': 'MDU6TGFiZWw0ODY4MTAxMjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tests', 'name': 'tests', 'color': 'fbca04', 'default': False, 'description': None}]",closed,2017-01-07 23:51:47+00:00,,2,StanfordTokenizer failure,"We are experiencing [`StanfordTokenizer` failures on our CI][1]:
```bash
Failed example:
    StanfordTokenizer().tokenize(s)
Exception raised:
    Traceback (most recent call last):
      File ""/scratch/jenkins/python/python-3.4.2-x86_64/lib/python3.4/doctest.py"", line 1324, in __run
        compileflags, 1), test.globs)
      File ""<doctest nltk.tokenize.stanford.StanfordTokenizer[2]>"", line 1, in <module>
        StanfordTokenizer().tokenize(s)
      File ""/scratch/jenkins/workspace/pull_request_tests/TOXENV/py34-jenkins/jdk/jdk8latestOnlineInstall/nltk/tokenize/stanford.py"", line 68, in tokenize
        return self._parse_tokenized_output(self._execute(cmd, s))
      File ""/scratch/jenkins/workspace/pull_request_tests/TOXENV/py34-jenkins/jdk/jdk8latestOnlineInstall/nltk/tokenize/stanford.py"", line 94, in _execute
        stdout=PIPE, stderr=PIPE)
      File ""/scratch/jenkins/workspace/pull_request_tests/TOXENV/py34-jenkins/jdk/jdk8latestOnlineInstall/nltk/internals.py"", line 134, in java
        raise OSError('Java command failed : ' + str(cmd))
    OSError: Java command failed : ['/opt/jdk/jdk8.latest/bin/java', '-mx1000m', '-cp', '/home/jenkins/third/stanford-postagger/stanford-postagger-3.7.0-sources.jar:/home/jenkins/third/stanford-postagger/stanford-postagger-3.7.0.jar:/home/jenkins/third/stanford-postagger/stanford-postagger-3.7.0-javadoc.jar:/home/jenkins/third/stanford-postagger/stanford-postagger.jar:/home/jenkins/third/stanford-postagger/lib/slf4j-simple.jar:/home/jenkins/third/stanford-postagger/lib/slf4j-api.jar', 'edu.stanford.nlp.process.PTBTokenizer', '-charset', 'utf8', '/tmp/tmptx_7hdjm']
```

@alvations I think that you have had some experience with this kind of problems previously. Could you please verify? I have the feeling that this could be related to some changes in the Stanford jar, but I could be wrong.

[1]:https://nltk.ci.cloudbees.com/job/pull_request_tests/lastCompletedBuild/TOXENV=py34-jenkins,jdk=jdk8latestOnlineInstall/testReport/nltk.tokenize/stanford/StanfordTokenizer/"
180,https://github.com/nltk/nltk/issues/1586,1586,[],closed,2017-01-10 23:36:30+00:00,,1,StanfordNeuralDependencyParser memory issues,"**In brief:** should we raise the amount of memory used by default by `StanfordNeuralDependencyParser`?

---

I am experiencing some problems with `StanfordNeuralDependencyParser`. Steps to reproduce the issue:
```python
from nltk.parse.stanford import StanfordNeuralDependencyParser
dep_parser=StanfordNeuralDependencyParser()
dep_parser.raw_parse(""The quick brown fox jumps over the lazy dog."")
```

First I get this error:
> Exception in thread ""main"" java.lang.OutOfMemoryError: Java heap space

Then, if I allocate more heap space using `java_options='-mx2000m'` and try again:
> java.lang.OutOfMemoryError: GC overhead limit exceeded

If I increase it again (e.g. to `java_options='-mx4g'`) I finally get a result:
```python
from nltk.parse.stanford import StanfordNeuralDependencyParser
dep_parser=StanfordNeuralDependencyParser()
result = dep_parser.raw_parse(""The quick brown fox jumps over the lazy dog."")
next(result)
<DependencyGraph with 11 nodes>
```

In fact, [Stanford Parser FAQ][1] contains the following useful advice:
> The parser uses considerable amounts of memory. If you see a java.lang.OutOfMemoryError, you either need to give the parser more memory or to take steps to reduce the memory needed. (You give java more memory at the command line by using the -mx flag, for example -mx500m.

They also provide several examples using `-mx4g` or `-mx12g`, so I suppose that we actually need to expect a lot of memory usage.

I think we therefore need to change our code in order to expect a higher memory usage for `StanfordNeuralDependencyParser`.

[1]: http://nlp.stanford.edu/software/parser-faq.shtml#k"
181,https://github.com/nltk/nltk/issues/1596,1596,"[{'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 486810128, 'node_id': 'MDU6TGFiZWw0ODY4MTAxMjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tests', 'name': 'tests', 'color': 'fbca04', 'default': False, 'description': None}]",closed,2017-01-18 16:57:34+00:00,,5,Corpus Reader failures,"@alvations #1593 seems to have broken tests: [Jenkins CI failures][1].

[1]: https://nltk.ci.cloudbees.com/job/nltk/639/testReport/"
182,https://github.com/nltk/nltk/issues/1597,1597,"[{'id': 918210764, 'node_id': 'MDU6TGFiZWw5MTgyMTA3NjQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/inactive', 'name': 'inactive', 'color': 'cecece', 'default': False, 'description': ''}]",closed,2017-01-19 15:23:54+00:00,,0,CHUNK_TAG_PATTERN does not allow curly bracket quantifiers for tags,"Running the supplementary example from http://www.nltk.org/book/ch07.html#exploring-text-corpora (""your turn"" section)

```
cp = nltk.RegexpParser('CHUNK: {<N.*>{4,}}')
brown = nltk.corpus.brown
for sent in brown.tagged_sents():
    tree = cp.parse(sent)
    for subtree in tree.subtrees():
        if subtree.label() == 'CHUNK': print(subtree)
```

yields a ValueError:
```
  File ""nltk/chunk/regexp.py"", line 1130, in __init__
    self._read_grammar(grammar, root_label, trace)
  File ""nltk/chunk/regexp.py"", line 1166, in _read_grammar
    rules.append(RegexpChunkRule.fromstring(line))
  File ""nltk/chunk/regexp.py"", line 381, in fromstring
    raise ValueError('Illegal chunk pattern: %s' % rule)
ValueError: Illegal chunk pattern: {<N.*>{4,}}

```

This is because nltk.chunk.CHUNK_TAG_PATTERN does not permit curly brackets. Simple workaround is setting:
```
nltk.chunk.regexp.CHUNK_TAG_PATTERN = re.compile(r'^((%s|<%s>)*)$' %
                                ('([^\{\}<>]|\{\d+,?\d*\}|\{\d*,?\d+\})+',
                                 '[^\{\}<>]+'))
```

which might be a viable fix as well."
183,https://github.com/nltk/nltk/issues/1600,1600,[],closed,2017-01-20 18:40:40+00:00,,5,"3.2.2 stemming ""oed"" crashes","```
from nltk.stem.porter import *
stemmer = PorterStemmer()
stemmer.stem(""oed"")
```

--> crash

The problem is a vowel suffixed by ""ed"" or ""ing"". It works in 3.2.1

python version: 3.5.2"
184,https://github.com/nltk/nltk/issues/1602,1602,"[{'id': 22487250, 'node_id': 'MDU6TGFiZWwyMjQ4NzI1MA==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/python3', 'name': 'python3', 'color': 'b3fca6', 'default': False, 'description': ''}, {'id': 718785550, 'node_id': 'MDU6TGFiZWw3MTg3ODU1NTA=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/pythonic', 'name': 'pythonic', 'color': '66e88d', 'default': False, 'description': None}, {'id': 918210764, 'node_id': 'MDU6TGFiZWw5MTgyMTA3NjQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/inactive', 'name': 'inactive', 'color': 'cecece', 'default': False, 'description': ''}]",closed,2017-01-21 20:40:05+00:00,,0,unicode_literal / python_2_unicode_compatible,The codebase uses these two methods for unicode string compatibility; it would be better to standardise on one of them.
185,https://github.com/nltk/nltk/issues/1603,1603,[],closed,2017-01-25 08:05:41+00:00,,2,problems configuring NLTK 3.2.2 to use Stanford segmenter,"I'm having trouble getting NLTK 3.2.2 configured to use the Stanford NLP segmenter. Most of the problems that I see are CLASSPATH and SLF4J related.

With NLTK, there are three ways to identify where to find the SLF4J and Stanford segmenter jar files:

- CLASSPATH environment variable
- SLF4J and STANFORD_SEGMENTER environment variables
- path_to_slf4j and path_to_jar options with the StanfordSegmenter constructor

I've tried variants of all three approaches (see nltk-ss.py) without success. However, I do have an equivalent shell script that works (see nltk-ss.sh).

BTW, I posted a GitHub issue with the Stanford NLP group and heard back that I should use SLF4J 1.7.12.

[nltk-ss.py.txt](https://github.com/nltk/nltk/files/728960/nltk-ss.py.txt)
[nltk-ss.sh.txt](https://github.com/nltk/nltk/files/728961/nltk-ss.sh.txt)

"
186,https://github.com/nltk/nltk/issues/1605,1605,"[{'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 719817004, 'node_id': 'MDU6TGFiZWw3MTk4MTcwMDQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/multithread%20/%20multiprocessing', 'name': 'multithread / multiprocessing', 'color': 'bdf486', 'default': False, 'description': None}, {'id': 918210764, 'node_id': 'MDU6TGFiZWw5MTgyMTA3NjQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/inactive', 'name': 'inactive', 'color': 'cecece', 'default': False, 'description': ''}]",closed,2017-01-28 19:12:46+00:00,,1,Thread-safe CorpusReader,"I'm using a custom subclassed `CorpusReader` to feed documents to the Word2Vec model in gensim.  Because the reader isn't threadsafe, it breaks.  I can write my own simple reader for my files, but it would be nice if I could just use nltk.  Based on the comments above [iterate_from](https://github.com/nltk/nltk/blob/develop/nltk/corpus/reader/util.py#L259) it looks like some locking could be added to make the reader thread-safe.   What exactly what I need to acquire a lock on to make `iterate_from` safe?

-- Eric"
187,https://github.com/nltk/nltk/issues/1606,1606,[],closed,2017-02-03 09:31:04+00:00,,1,MWAPPDB corpus fails build tests,"The CI server reports an [error](https://nltk.ci.cloudbees.com/job/nltk/lastCompletedBuild/TOXENV=py35-jenkins,jdk=jdk8latestOnlineInstall/testReport/nltk.test.unit.test_corpora/TestMWAPPDB/test_entries/) with the `mwa_ppdb` corpus."
188,https://github.com/nltk/nltk/issues/1607,1607,[],closed,2017-02-03 09:34:10+00:00,,0,NKJP corpus fails build tests,"The CI server reports an [error](https://nltk.ci.cloudbees.com/job/nltk/lastCompletedBuild/TOXENV=py35-jenkins,jdk=jdk8latestOnlineInstall/testReport/nose.failure/Failure/runTest/) loading the NKJP corpus."
189,https://github.com/nltk/nltk/issues/1609,1609,[],closed,2017-02-03 19:26:05+00:00,,0,YCOE corpus test fails,"The CI server reports an [error](https://nltk.ci.cloudbees.com/job/nltk/lastCompletedBuild/TOXENV=py35-jenkins,jdk=jdk8latestOnlineInstall/testReport/nose.failure/Failure/runTest/) with accessing the YCOE corpus (not publicly available)."
190,https://github.com/nltk/nltk/issues/1610,1610,[],closed,2017-02-04 06:33:22+00:00,,0,ipipan corpus fails build tests,"The CI server reports an [error](https://nltk.ci.cloudbees.com/job/nltk/lastCompletedBuild/TOXENV=py35-jenkins,jdk=jdk8latestOnlineInstall/testReport/nose.failure/Failure/runTest/) because the ipipan corpus is not available."
191,https://github.com/nltk/nltk/issues/1611,1611,"[{'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 718744080, 'node_id': 'MDU6TGFiZWw3MTg3NDQwODA=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/wordnet', 'name': 'wordnet', 'color': '3861d1', 'default': False, 'description': None}]",open,2017-02-07 15:40:47+00:00,,2,Support extended open multilingual wordnet,"Currently, NLTK supports the [open multilingual wordnet](http://compling.hss.ntu.edu.sg/omw/) (requires `nltk.download('omw')`). However, it doesn't (unless I'm missing something) yet support the [extended open multilingual wordnet](http://compling.hss.ntu.edu.sg/omw/summx.html)."
192,https://github.com/nltk/nltk/issues/1612,1612,"[{'id': 14019255, 'node_id': 'MDU6TGFiZWwxNDAxOTI1NQ==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/pleaseverify', 'name': 'pleaseverify', 'color': 'd7e102', 'default': False, 'description': None}, {'id': 23593492, 'node_id': 'MDU6TGFiZWwyMzU5MzQ5Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/documentation', 'name': 'documentation', 'color': '02d7e1', 'default': True, 'description': None}]",open,2017-02-07 16:52:42+00:00,,8,Link to C&C Tools/Boxer is broken,The link (http://svn.ask.it.usyd.edu.au/trac/candc/wiki/Subversion) provided here (https://github.com/nltk/nltk/wiki/Installing-Third-Party-Software#cc-toolsboxer) is broken. Is there anywhere else to download these tools?
193,https://github.com/nltk/nltk/issues/1613,1613,"[{'id': 718733436, 'node_id': 'MDU6TGFiZWw3MTg3MzM0MzY=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/Off-topic', 'name': 'Off-topic', 'color': 'f7b4e1', 'default': False, 'description': None}]",closed,2017-02-08 11:12:56+00:00,,2,Can Apache Sorl be integrated with NLTK?,"If not, is there another way around?"
194,https://github.com/nltk/nltk/issues/1614,1614,"[{'id': 14019255, 'node_id': 'MDU6TGFiZWwxNDAxOTI1NQ==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/pleaseverify', 'name': 'pleaseverify', 'color': 'd7e102', 'default': False, 'description': None}, {'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}, {'id': 718746024, 'node_id': 'MDU6TGFiZWw3MTg3NDYwMjQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/stem/lemma', 'name': 'stem/lemma', 'color': '53bab8', 'default': False, 'description': None}]",closed,2017-02-08 19:00:12+00:00,,5,"""IndexError: string index out of range"" on trying to stem the word ""oing""","Easy to reproduce:
```python
>>> from nltk import PorterStemmer
>>> stemmer = PorterStemmer()
>>> stemmer.stem('oing')
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/peterbe/virtualenvs/songsearch/lib/python3.5/site-packages/nltk/stem/porter.py"", line 665, in stem
    stem = self._step1b(stem)
  File ""/Users/peterbe/virtualenvs/songsearch/lib/python3.5/site-packages/nltk/stem/porter.py"", line 376, in _step1b
    lambda stem: (self._measure(stem) == 1 and
  File ""/Users/peterbe/virtualenvs/songsearch/lib/python3.5/site-packages/nltk/stem/porter.py"", line 258, in _apply_rule_list
    if suffix == '*d' and self._ends_double_consonant(word):
  File ""/Users/peterbe/virtualenvs/songsearch/lib/python3.5/site-packages/nltk/stem/porter.py"", line 214, in _ends_double_consonant
    word[-1] == word[-2] and
IndexError: string index out of range
```

```
>>> import nltk
>>> nltk.__version__
'3.2.2'
```"
