Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"67337066","1","","","2021-04-30 16:03:46","","1","213","<p>I'm using python 3.7 in google colab. I install <code>allennlp=2.4.0</code> and <code>allennlp-models</code>.</p>
<p>When I run my code, I get this error:</p>
<pre><code>from allennlp.data.tokenizers.word_splitter import SpacyWordSplitter
</code></pre>
<blockquote>
<p>ModuleNotFoundError: No module named
'allennlp.data.tokenizers.word_splitter'</p>
</blockquote>
","5028133","","6117017","","2021-04-30 16:05:35","2021-04-30 16:05:35","No module named 'allennlp.data.tokenizers.word_splitter'","<python-3.x><pytorch><allennlp>","0","3","","","","CC BY-SA 4.0"
"68011769","1","68060646","","2021-06-17 01:28:10","","0","94","<p>Is there a code to perform coreference resolution in AllenNLP in Python?</p>
<p>The existing code samples on the internet don't seem to work unfortunately.</p>
","9372256","","","","","2021-06-20 22:51:47","Is there a code to perform coreference resolution in AllenNLP in Python?","<python><machine-learning><nlp><allennlp><coreference-resolution>","1","2","","","","CC BY-SA 4.0"
"66551801","1","","","2021-03-09 17:22:58","","0","50","<p><strong>System</strong></p>
<p>OS: Ubuntu
Python version: 3.6.7
AllenNLP version: 1.0.0</p>
<p><strong>QUESTION</strong>: With the following command I am able to train the model but I can't tell if the weights are being updated for fine-tuning or its just training a new model?</p>
<p>I am trying to fine tune a reading comprehension model on new data (that is in SQuAD format) using the following command:</p>
<p><code>allennlp train fine_tune_config.json -s fine-tune-test/</code> and the following config:</p>
<pre><code>{
    &quot;dataset_reader&quot;: {
      &quot;type&quot;: &quot;squad&quot;,
      &quot;token_indexers&quot;: {
        &quot;tokens&quot;: {
          &quot;type&quot;: &quot;single_id&quot;,
          &quot;lowercase_tokens&quot;: true
        },
        &quot;elmo&quot;: {
          &quot;type&quot;: &quot;elmo_characters&quot;
        },
        &quot;token_characters&quot;: {
          &quot;type&quot;: &quot;characters&quot;,
          &quot;character_tokenizer&quot;: {
            &quot;byte_encoding&quot;: &quot;utf-8&quot;,
            &quot;start_tokens&quot;: [259],
            &quot;end_tokens&quot;: [260]
          },
          &quot;min_padding_length&quot;: 5
        }
      }
    },
    &quot;train_data_path&quot;: &quot;train-v2.0_trimed.json&quot;,
    &quot;validation_data_path&quot;: &quot;validation_data.json&quot;,
    &quot;model&quot;: {
      &quot;type&quot;: &quot;bidaf&quot;,
      &quot;text_field_embedder&quot;: {
          &quot;token_embedders&quot;: {
              &quot;tokens&quot;: {
                  &quot;type&quot;: &quot;embedding&quot;,
                  &quot;pretrained_file&quot;: &quot;glove.6B.100d.txt&quot;,
                  &quot;embedding_dim&quot;: 100,
                  &quot;trainable&quot;: true
              },
              &quot;elmo&quot;:{
                  &quot;type&quot;: &quot;elmo_token_embedder&quot;,
                //   &quot;options_file&quot;: &quot;https://allennlp.s3.amazonaws.com/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json&quot;,
                &quot;options_file&quot;: &quot;options_file.json&quot;,
                //   &quot;weight_file&quot;: &quot;https://allennlp.s3.amazonaws.com/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5&quot;,
                &quot;weight_file&quot;: &quot;elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5&quot;,
                  &quot;do_layer_norm&quot;: false,
                  &quot;dropout&quot;: 0.0
              },
              &quot;token_characters&quot;: {
                  &quot;type&quot;: &quot;character_encoding&quot;,
                  &quot;embedding&quot;: {
                  &quot;num_embeddings&quot;: 262,
                  &quot;embedding_dim&quot;: 16
                  },
                  &quot;encoder&quot;: {
                  &quot;type&quot;: &quot;cnn&quot;,
                  &quot;embedding_dim&quot;: 16,
                  &quot;num_filters&quot;: 100,
                  &quot;ngram_filter_sizes&quot;: [5]
                  },
                  &quot;dropout&quot;: 0.2
              }
          }
      },
      &quot;num_highway_layers&quot;: 2,
      &quot;phrase_layer&quot;: {
        &quot;type&quot;: &quot;lstm&quot;,
        &quot;bidirectional&quot;: true,
        &quot;input_size&quot;: 1224,
        &quot;hidden_size&quot;: 100,
        &quot;num_layers&quot;: 1
      },
      &quot;matrix_attention&quot;: {
        &quot;type&quot;: &quot;linear&quot;,
        &quot;combination&quot;: &quot;x,y,x*y&quot;,
        &quot;tensor_1_dim&quot;: 200,
        &quot;tensor_2_dim&quot;: 200
      },
      &quot;modeling_layer&quot;: {
        &quot;type&quot;: &quot;lstm&quot;,
        &quot;bidirectional&quot;: true,
        &quot;input_size&quot;: 800,
        &quot;hidden_size&quot;: 100,
        &quot;num_layers&quot;: 2,
        &quot;dropout&quot;: 0.2
      },
      &quot;span_end_encoder&quot;: {
        &quot;type&quot;: &quot;lstm&quot;,
        &quot;bidirectional&quot;: true,
        &quot;input_size&quot;: 1400,
        &quot;hidden_size&quot;: 100,
        &quot;num_layers&quot;: 1
      },
      &quot;dropout&quot;: 0.2
    },
    &quot;data_loader&quot;: {
      &quot;batch_sampler&quot;: {
        &quot;type&quot;: &quot;bucket&quot;,
        &quot;batch_size&quot;: 40
      }
    },
    &quot;trainer&quot;: {
      &quot;num_epochs&quot;: 20,
      &quot;grad_norm&quot;: 5.0,
      &quot;patience&quot;: 10,
      &quot;validation_metric&quot;: &quot;+em&quot;,
      &quot;learning_rate_scheduler&quot;: {
        &quot;type&quot;: &quot;reduce_on_plateau&quot;,
        &quot;factor&quot;: 0.5,
        &quot;mode&quot;: &quot;max&quot;,
        &quot;patience&quot;: 2
      },
      &quot;optimizer&quot;: {
        &quot;type&quot;: &quot;adam&quot;,
        &quot;betas&quot;: [0.9, 0.9]
      }
    }
  } 
'''

</code></pre>
","5170278","","","","","2021-03-13 01:21:17","Fine-tune a reading comprehension model","<allennlp>","1","0","","","","CC BY-SA 4.0"
"66577876","1","66609234","","2021-03-11 07:08:50","","0","107","<p>I needed to build pytorch from source in order to use the latest cuda toolkit - hence I did that. My environment is a conda enviornment.</p>
<p>The package I am trying to install is <strong>allennlp</strong>.</p>
<p><code>Pip list</code> is not showing <strong>torch</strong> installed, conda is showing it is.
Tried building allennlp from source through:</p>
<pre><code>conda skeleton pypi &lt;package&gt;
conda build &lt;package&gt;
</code></pre>
<p><strong>conda build</strong> is also causing problems due to incompability with pip packages etc...</p>
<p>I am just wondering if there is a simpler way to do this?</p>
<p><strong>For example:</strong> Tell pip that torch is already installed so it stops uninstalling the current torch (why can't it just pick it up as installed).
Appreciate the help!</p>
","2537747","","","","","2021-03-13 01:19:39","Pip is uninstalling pytorch built from source when i use 'pip install <some other package that needs pytorch>'. Is there a way?","<python><pip><pytorch><conda><allennlp>","1","2","","","","CC BY-SA 4.0"
"62801889","1","62812313","","2020-07-08 19:01:27","","3","148","<p>I'm new to Allennlp, and this is my first time trying it out. I already installed all the required libraries <code>!pip install allennlp !pip install --pre allennlp-models</code> and my code should be fine too, but I still get this error message saying: <code>ConfigurationError: key &quot;matrix_attention&quot; is required at location &quot;model.&quot;</code>
Here's my code:</p>
<pre><code>import sys

from allennlp.predictors.predictor import Predictor
import allennlp_models

predictor = Predictor.from_path(
&quot;https://storage.googleapis.com/allennlp-public-models/bidaf-elmo-model-2018.11.30-charpad.tar.gz&quot;
)

prediction = predictor.predict(
passage=&quot;Life expectancy in Asia is at 68 years&quot;, question=&quot;What is the life expectancy in Asia&quot;
)
print(prediction[&quot;best_span_str&quot;])
</code></pre>
<p>Do you have any idea how to fix this error? I'm using macOS Catalina and Python 3.6. I really don't know what to do now, so I really need your help. Thanks in advance!</p>
","13693395","","","","","2020-07-09 09:58:45","Allennlp ConfigurationError: key ""matrix_attention"" is required at location ""model.""","<nlp><allennlp>","1","0","","","","CC BY-SA 4.0"
"66092443","1","","","2021-02-07 19:53:03","","0","141","<p>I am using <strong>AllenNLP</strong> to train a hierarchical <strong>attention network model</strong>. My training dataset consists of a list of <strong>JSON objects</strong> (eg, each object in the list is a <strong>JSON object</strong> with keys := [&quot;text&quot;, &quot;label&quot;]. The value associated with the text key is a list of lists, eg:</p>
<pre><code>[{&quot;text&quot;:[[&quot;i&quot;, &quot;feel&quot;, &quot;sad&quot;], [&quot;not&quot;, &quot;sure&quot;, &quot;i&quot;, &quot;guess&quot;, &quot;the&quot;, &quot;weather&quot;]], &quot;label&quot;:0} ... {&quot;text&quot;:[[str]], &quot;label&quot;:int}] 
</code></pre>
<p>My DatasetReader class looks like:</p>
<pre><code>@DatasetReader.register(&quot;my_reader&quot;)
class TranscriptDataReader(DatasetReader):
    def __init__(self,
                 token_indexers: Optional[Dict[str, TokenIndexer]] = None,
                 lazy: bool = True) -&gt; None:
        super().__init__(lazy)
        self._token_indexers = token_indexers or {'tokens': SingleIdTokenIndexer()}

    def _read(self, file_path: str) -&gt; Iterator[Instance]:
        with open(file_path, 'r') as f:
            data = json.loads(f.read())
            for _,data_json in enumerate(data):
                sent_list = []
                for segment in data_json[&quot;text&quot;]:
                    sent_list.append(self.get_text_field(segment))
                yield self.create_instance(sent_list, str(data_json[&quot;label&quot;]))

    def get_text_field(self, segment):
        return TextField([Token(token.lower()) for token in segment],self._token_indexers)


    def create_instance(self, sent_list, label):
        label_field = LabelField(label, skip_indexing=False)
        fields = {'tokens': ListField(sent_list), 'label': label_field}
        return Instance(fields)

</code></pre>
<p>and in my config file, I have:</p>
<pre><code>{
  dataset_reader: {
    type: 'my_reader',
  },

  train_data_path: 'data/train.json',
  validation_data_path: 'data/dev.json',

 data_loader: {
    batch_sampler: {
      type: 'bucket',
      batch_size: 10
    }
 },

</code></pre>
<p>I have tried (alternatively) setting the <code>lazy</code> param for the dataset reader to <code>True</code> and <code>False</code>.</p>
<ul>
<li>When set to <code>True</code>, the model is able to train, however, I observe that only one train and one dev instance actually get loaded, when my dataset contains ~100.</li>
<li>When set to <code>False</code>, I've modified the <code>yield</code> line in <code>_read</code> to be <code>return</code>; however, this causes a type error in the base vocabulary class. I've also tried keeping the <code>yield</code> as is when set to <code>False</code>; in this case, no instances get loaded at all, and since the set of instances is empty, the vocabulary does not get instantiated, and the embedding class throws an error.</li>
</ul>
<p>Would appreciate pointers, and/or tips for debugging.</p>
","3416089","","3416089","","2021-02-07 20:27:56","2021-02-16 06:01:39","AllenNLP DatasetReader: only loads a single instance, instead of iterating over all instances in the training dataset","<python><nlp><pytorch><allennlp>","2","1","","","","CC BY-SA 4.0"
"68384647","1","","","2021-07-14 20:23:38","","0","70","<p>I use <code>.jsonnet</code> file as a template for <a href=""https://github.com/allenai/allennlp"" rel=""nofollow noreferrer"">AllenNLP</a> model config</p>
<p>I search through hyperparameter space with <a href=""https://optuna.org/"" rel=""nofollow noreferrer"">Optuna</a> package and evaluate that template on each step with suggested hyperparameters as <code>extVar</code>s. Then I train a model and save it to an archive.</p>
<p>The problem is, apart from hyperparameters, some parts of my <code>.jsonnet</code> config include file paths relative to a <code>extVar</code> variable(a dir inside my package).  Those file paths get rendered, too and in the end I have absolute paths in my <code>model.tar.gz</code>, which is wrong, as they may even not exist on a machine loading that archive</p>
<p>.jsonnet:</p>
<pre><code>{
...
  &quot;train_data_path&quot;: std.extVar(&quot;TRAIN_DATA_PATH&quot;),
  &quot;validation_data_path&quot;: std.extVar(&quot;VALID_DATA_PATH&quot;),
...
}
</code></pre>
<p>rendered.json :</p>
<pre class=""lang-json prettyprint-override""><code>{
...
  &quot;train_data_path&quot;: &quot;/home/user/datasets/train.json&quot;,
  &quot;validation_data_path&quot;: &quot;/home/user/datasets/valid.json&quot;,
...
}
</code></pre>
<p>So I would like to save the original path expression instead and supply an environment variable on loading, but I haven`t found a way to serialize a .jsonnet file in python, only .json</p>
","3659405","","","","","2021-07-23 04:35:10","Can a .jsonnet file be constructed in pure python","<python><allennlp><jsonnet><optuna>","1","1","","","","CC BY-SA 4.0"
"64315396","1","64323043","","2020-10-12 09:44:54","","0","33","<p>I wish disable serializing all model/state weights in standard AllenNLP model training via the use of <code>jsonnet</code> config files.</p>
<p>The reason for this is that I am running automatic hyperparameter optimization using Optuna.
Testing dozens of models fills up a drive pretty quickly.
I already have disabled the checkpointer by setting <code>num_serialized_models_to_keep</code> to <code>0</code>:</p>
<pre><code>trainer +: {
    checkpointer +: {
        num_serialized_models_to_keep: 0,
    },
</code></pre>
<p>I do not wish to set <code>serialization_dir</code> to <code>None</code> as I still want the default behaviour regarding logging of intermediate metrics, etc. I only want to <strong>disable the default model state, training state, and best model weights writing</strong>.</p>
<p>Besides the option I set above, are there any default trainer or checkpointer options to disable all serialization of model weights? I checked the API docs and webpage but could not find any.</p>
<p>If I need to define the functionality for such an option myself, which base function(s) from the AllenNLP should I override in my Model subclass?</p>
<p>Alternatively, is their any utility for cleaning up intermediate model state when training is concluded?</p>
<p><strong>EDIT:</strong> <a href=""https://stackoverflow.com/a/64323043/2425270"">@petew's answer</a> shows the solution for a custom checkpointer, but I am not clear on how to make this code findable to <code>allennlp train</code> for my use-case.</p>
<p>I wish to make the custom_checkpointer callable from a config file as below:</p>
<pre><code>trainer +: {
    checkpointer +: {
        type: empty,
    },
</code></pre>
<p>What would be best practice to load the checkpointer when calling <code>allennlp train --include-package &lt;$my_package&gt;</code>?</p>
<p>I have my_package with submodules in subdirectories such as <code>my_package/models</code>s and <code>my_package/training</code>.
I would like to place the custom checkpointer code in <code>my_package/training/custom_checkpointer.py</code>
My main model is located in <code>my_package/models/main_model.py</code>.
Do I have to edit or import any code/functions in my main_model class to use the custom checkpointer?</p>
","2425270","","2425270","","2020-10-13 11:26:50","2020-10-13 11:26:50","How to disable model/weight serialization fully with AllenNLP settings?","<allennlp>","1","0","","","","CC BY-SA 4.0"
"67484439","1","","","2021-05-11 09:55:57","","0","59","<p>I am looking for a way to utilise Allen NLP interpret module with HuggingFace transformers BERT model of architecture BertForSequenceClassification (trained with pytorch).</p>
<p>I've found an Allen NLP guide regarding common usage of interpret module with models that are structurized differently than my model.</p>
<p>Could someone help me and describe what could be the proper approach at converting BertForSequenceClassification model that could be loaded into <code>Predictor</code> object?</p>
<p>Guide sample found at <a href=""https://guide.allennlp.org/interpret#3"" rel=""nofollow noreferrer"">https://guide.allennlp.org/interpret#3</a> :</p>
<pre><code>from allennlp.interpret.saliency_interpreters import SimpleGradient
from allennlp.predictors import Predictor

inputs = {&quot;sentence&quot;: &quot;a very well-made, funny and entertaining picture.&quot;}
archive = (
    &quot;https://storage.googleapis.com/allennlp-public-models/&quot;
    &quot;basic_stanford_sentiment_treebank-2020.06.09.tar.gz&quot;
)
predictor = Predictor.from_path(archive)
interpreter = SimpleGradient(predictor)
interpretation = interpreter.saliency_interpret_from_json(inputs)

print(interpretation)
</code></pre>
","14661154","","14661154","","2021-05-11 10:04:31","2021-05-11 10:04:31","Loading HF transformers BERT model into Allen NLP interpret module","<huggingface-transformers><allennlp>","0","2","","","","CC BY-SA 4.0"
"67498622","1","","","2021-05-12 06:52:35","","0","10","<p>I want to create a new train command for allennlp. Is it possible to run it with &quot;allennlp my_own_command&quot; ?</p>
","5081054","","","","","2021-05-14 16:31:08","Can you write your own customized allennlp command?","<allennlp>","1","0","","","","CC BY-SA 4.0"
"68349445","1","","","2021-07-12 14:49:12","","1","28","<p>I use AWS SageMaker to run a training with AllenNLP. In order to track the loss and metrics I need to have them printed on the log INFO level during training (or at least after each epoch). However, when I run the training all loss and metric information is printed to the console without using the logger:</p>
<pre><code>2021-07-12 16:39:25,799 - INFO - allennlp.training.trainer - Epoch 2/24
2021-07-12 16:39:25,803 - INFO - allennlp.training.trainer - Worker 0 memory usage: 1.5G
2021-07-12 16:39:25,806 - INFO - allennlp.training.trainer - Training
accuracy: 0.1116, batch_loss: 0.4598, loss: 0.4742 ||: 100%|##########| 8/8 [00:13&lt;00:00,  1.64s/it]
2021-07-12 16:39:40,229 - INFO - allennlp.training.trainer - Validating
accuracy: 0.2000, batch_loss: 0.4377, loss: 0.4215 ||: 100%|##########| 2/2 [00:03&lt;00:00,  1.87s/it]
</code></pre>
<p>So far, I could not find anything in the issues or on StackOverflow. As I said, having the loss and metrics logged on INFO level once per epoch would be totally fine.</p>
<p>Also <a href=""https://github.com/allenai/allennlp-guide/issues/135"" rel=""nofollow noreferrer"">in this example</a> it seems like the loss and metrics are logged the way I would like to have it.</p>
","3414626","","","","","2021-07-12 14:49:12","Log loss and metrics on INFO level","<pytorch><tensorboard><allennlp>","0","3","","","","CC BY-SA 4.0"
"65370772","1","65381775","","2020-12-19 14:21:49","","0","137","<p>I am trying to parse the JSON object that gets returned by the allennlp predictor. I was able to find a helpful function to find all of the children values, but what I really want to do with the dependencies, is given an entity &quot;man&quot; can I get the associated attributes from the JSON object.</p>
<p>Example sentence: &quot;When I was walking to the park yesterday, I saw a man wearing a blue shirt.&quot;</p>
<p>The dependency tree has wearing, blue, shirt, etc. that is associated with the entity. How can I get the associated JSON block back for man in that structure? I am not sure how I can modify my helper function or develop another one to get that block out of the JSON output. Any help or suggestions would be greatly appreciated.</p>
<p>AllenNLP Code:</p>
<pre><code>text = &quot;When I was walking to the park yesterday, I saw a man wearing a blue shirt.&quot;
from allennlp.predictors.predictor import Predictor
import allennlp_models.structured_prediction
predictor = Predictor.from_path(&quot;https://storage.googleapis.com/allennlp-public-models/biaffine-dependency-parser-ptb-2020.04.06.tar.gz&quot;)
tree = predictor.predict(sentence=text)

tree = tree['hierplane_tree']
tree
</code></pre>
<p>Helper Function that will let me get the children values:</p>
<pre><code>&quot;&quot;&quot;Extract nested values from a JSON tree.&quot;&quot;&quot;


def json_extract(obj, key):
    &quot;&quot;&quot;Recursively fetch values from nested JSON.&quot;&quot;&quot;
    arr = []

    def extract(obj, arr, key):
        &quot;&quot;&quot;Recursively search for values of key in JSON tree.&quot;&quot;&quot;
        if isinstance(obj, dict):
            for k, v in obj.items():
                if isinstance(v, (dict, list)):
                    extract(v, arr, key)
                elif k == key:
                    arr.append(v)
        elif isinstance(obj, list):
            for item in obj:
                extract(item, arr, key)
        return arr

    values = extract(obj, arr, key)
    return values
</code></pre>
<p>The function can give me the values:</p>
<pre><code># Find every instance of `name` in a Python dictionary.
children = json_extract(tree, 'word')
print(children)

['walking', 'When', 'I', 'was', 'to', 'park', 'the', 'yesterday', ',', 'saw', 'I', 'man', 'a', 'wearing', 'shirt', 'a', 'blue', '.']
</code></pre>
<p>JSON Extract (What I want to try to get when I provide &quot;man&quot;:</p>
<pre><code>{'word': 'man',
        'nodeType': 'dep',
        'attributes': ['NOUN'],
        'link': 'dep',
        'spans': [{'start': 51, 'end': 55}],
        'children': [{'word': 'a',
          'nodeType': 'det',
          'attributes': ['DET'],
          'link': 'det',
          'spans': [{'start': 49, 'end': 51}]},
         {'word': 'wearing',
          'nodeType': 'dep',
          'attributes': ['VERB'],
          'link': 'dep',
          'spans': [{'start': 55, 'end': 63}],
          'children': [{'word': 'shirt',
            'nodeType': 'dep',
            'attributes': ['NOUN'],
            'link': 'dep',
            'spans': [{'start': 70, 'end': 76}],
            'children': [{'word': 'a',
              'nodeType': 'dep',
              'attributes': ['DET'],
              'link': 'dep',
              'spans': [{'start': 63, 'end': 65}]},
             {'word': 'blue',
              'nodeType': 'dep',
              'attributes': ['ADJ'],
              'link': 'dep',
              'spans': [{'start': 65, 'end': 70}]}]}]}]}]}]}
</code></pre>
<p>JSON Output:</p>
<pre><code>{'text': 'When I was walking to the park yesterday , I saw a man wearing a blue shirt .',
 'root': {'word': 'walking',
  'nodeType': 'root',
  'attributes': ['VERB'],
  'link': 'root',
  'spans': [{'start': 11, 'end': 19}],
  'children': [{'word': 'When',
    'nodeType': 'dep',
    'attributes': ['ADV'],
    'link': 'dep',
    'spans': [{'start': 0, 'end': 5}]},
   {'word': 'I',
    'nodeType': 'nsubj',
    'attributes': ['PRON'],
    'link': 'nsubj',
    'spans': [{'start': 5, 'end': 7}]},
   {'word': 'was',
    'nodeType': 'aux',
    'attributes': ['AUX'],
    'link': 'aux',
    'spans': [{'start': 7, 'end': 11}]},
   {'word': 'to',
    'nodeType': 'prep',
    'attributes': ['ADP'],
    'link': 'prep',
    'spans': [{'start': 19, 'end': 22}],
    'children': [{'word': 'park',
      'nodeType': 'pobj',
      'attributes': ['NOUN'],
      'link': 'pobj',
      'spans': [{'start': 26, 'end': 31}],
      'children': [{'word': 'the',
        'nodeType': 'det',
        'attributes': ['DET'],
        'link': 'det',
        'spans': [{'start': 22, 'end': 26}]}]}]},
   {'word': 'yesterday',
    'nodeType': 'tmod',
    'attributes': ['NOUN'],
    'link': 'tmod',
    'spans': [{'start': 31, 'end': 41}]},
   {'word': ',',
    'nodeType': 'dep',
    'attributes': ['PUNCT'],
    'link': 'dep',
    'spans': [{'start': 41, 'end': 43}],
    'children': [{'word': 'saw',
      'nodeType': 'dep',
      'attributes': ['VERB'],
      'link': 'dep',
      'spans': [{'start': 45, 'end': 49}],
      'children': [{'word': 'I',
        'nodeType': 'nsubj',
        'attributes': ['PRON'],
        'link': 'nsubj',
        'spans': [{'start': 43, 'end': 45}]},
       {'word': 'man',
        'nodeType': 'dep',
        'attributes': ['NOUN'],
        'link': 'dep',
        'spans': [{'start': 51, 'end': 55}],
        'children': [{'word': 'a',
          'nodeType': 'det',
          'attributes': ['DET'],
          'link': 'det',
          'spans': [{'start': 49, 'end': 51}]},
         {'word': 'wearing',
          'nodeType': 'dep',
          'attributes': ['VERB'],
          'link': 'dep',
          'spans': [{'start': 55, 'end': 63}],
          'children': [{'word': 'shirt',
            'nodeType': 'dep',
            'attributes': ['NOUN'],
            'link': 'dep',
            'spans': [{'start': 70, 'end': 76}],
            'children': [{'word': 'a',
              'nodeType': 'dep',
              'attributes': ['DET'],
              'link': 'dep',
              'spans': [{'start': 63, 'end': 65}]},
             {'word': 'blue',
              'nodeType': 'dep',
              'attributes': ['ADJ'],
              'link': 'dep',
              'spans': [{'start': 65, 'end': 70}]}]}]}]}]}]},
   {'word': '.',
    'nodeType': 'punct',
    'attributes': ['PUNCT'],
    'link': 'punct',
    'spans': [{'start': 76, 'end': 78}]}]},
 'nodeTypeToStyle': {'root': ['color5', 'strong'],
  'dep': ['color5', 'strong'],
  'nsubj': ['color1'],
  'nsubjpass': ['color1'],
  'csubj': ['color1'],
  'csubjpass': ['color1'],
  'pobj': ['color2'],
  'dobj': ['color2'],
  'iobj': ['color2'],
  'mark': ['color2'],
  'pcomp': ['color2'],
  'xcomp': ['color2'],
  'ccomp': ['color2'],
  'acomp': ['color2'],
  'aux': ['color3'],
  'cop': ['color3'],
  'det': ['color3'],
  'conj': ['color3'],
  'cc': ['color3'],
  'prep': ['color3'],
  'number': ['color3'],
  'possesive': ['color3'],
  'poss': ['color3'],
  'discourse': ['color3'],
  'expletive': ['color3'],
  'prt': ['color3'],
  'advcl': ['color3'],
  'mod': ['color4'],
  'amod': ['color4'],
  'tmod': ['color4'],
  'quantmod': ['color4'],
  'npadvmod': ['color4'],
  'infmod': ['color4'],
  'advmod': ['color4'],
  'appos': ['color4'],
  'nn': ['color4'],
  'neg': ['color0'],
  'punct': ['color0']},
 'linkToPosition': {'nsubj': 'left',
  'nsubjpass': 'left',
  'csubj': 'left',
  'csubjpass': 'left',
  'pobj': 'right',
  'dobj': 'right',
  'iobj': 'right',
  'pcomp': 'right',
  'xcomp': 'right',
  'ccomp': 'right',
  'acomp': 'right'}}
</code></pre>
","192204","","192204","","2020-12-21 01:08:26","2020-12-21 01:08:26","Parsing nested dictionary (allen nlp hierplane_tree)","<python><json><allennlp>","1","0","","","","CC BY-SA 4.0"
"52956944","1","","","2018-10-23 19:58:07","","2","256","<p>How can I use JupyterLab with allennlp==0.3.0?</p>

<p>When I go to jupyterlab through my browser, the python kernel dies:</p>

<pre><code>notebook_1    |     from prompt_toolkit.shortcuts import create_prompt_application, create_eventloop, create_prompt_layout, create_output
notebook_1    | ImportError: cannot import name 'create_prompt_application'
notebook_1    | [I 18:47:49.552 LabApp] KernelRestarter: restarting kernel (3/5), new random ports
notebook_1    | Traceback (most recent call last):
notebook_1    |   File ""/opt/conda/envs/pytorch-py3.6/lib/python3.6/runpy.py"", line 193, in _run_module_as_main
notebook_1    |     ""__main__"", mod_spec)
notebook_1    |   File ""/opt/conda/envs/pytorch-py3.6/lib/python3.6/runpy.py"", line 85, in _run_code
notebook_1    |     exec(code, run_globals)
notebook_1    |   File ""/opt/conda/envs/pytorch-py3.6/lib/python3.6/site-packages/ipykernel_launcher.py"", line 15, in &lt;module&gt;
notebook_1    |     from ipykernel import kernelapp as app
notebook_1    |   File ""/opt/conda/envs/pytorch-py3.6/lib/python3.6/site-packages/ipykernel/__init__.py"", line 2, in &lt;module&gt;
notebook_1    |     from .connect import *
notebook_1    |   File ""/opt/conda/envs/pytorch-py3.6/lib/python3.6/site-packages/ipykernel/connect.py"", line 13, in &lt;module&gt;
notebook_1    |     from IPython.core.profiledir import ProfileDir
notebook_1    |   File ""/opt/conda/envs/pytorch-py3.6/lib/python3.6/site-packages/IPython/__init__.py"", line 55, in &lt;module&gt;
notebook_1    |     from .terminal.embed import embed
notebook_1    |   File ""/opt/conda/envs/pytorch-py3.6/lib/python3.6/site-packages/IPython/terminal/embed.py"", line 16, in &lt;module&gt;
notebook_1    |     from IPython.terminal.interactiveshell import TerminalInteractiveShell
notebook_1    |   File ""/opt/conda/envs/pytorch-py3.6/lib/python3.6/site-packages/IPython/terminal/interactiveshell.py"", line 22, in &lt;module&gt;
notebook_1    |     from prompt_toolkit.shortcuts import create_prompt_application, create_eventloop, create_prompt_layout, create_output
notebook_1    | ImportError: cannot import name 'create_prompt_application'
notebook_1    | [W 18:47:55.574 LabApp] KernelRestarter: restart failed
</code></pre>

<p>Installing an older version of create_prompt_application didn't help (it's causing other issues).</p>
","395857","","","","","2018-10-24 17:13:45","How can I use JupyterLab with allennlp==0.3.0?","<python><jupyter-lab><allennlp>","1","0","2","","","CC BY-SA 4.0"
