,html_url,number,labels,state,created_at,pull_request,comments,title,body,rel1,rel2,rel3,rel4,rel5,rel6,rel7,rel8,rel9,rel10
565,https://github.com/nltk/nltk/issues/2245,2245,"[{'id': 113906330, 'node_id': 'MDU6TGFiZWwxMTM5MDYzMzA=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/SMT', 'name': 'SMT', 'color': 'bfdadc', 'default': False, 'description': None}, {'id': 739448068, 'node_id': 'MDU6TGFiZWw3Mzk0NDgwNjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/resolved', 'name': 'resolved', 'color': '2375af', 'default': False, 'description': None}]",closed,2019-03-03 03:55:36+00:00,,2,the BLEU socre calculated by the version 3.4 is different from the version 3.2,"run this code:
from nltk.translate.bleu_score import sentence_bleu
reference = [['the', 'cat',""is"",""sitting"",""on"",""the"",""mat""]]
test = [""on"",'the',""mat"",""is"",""a"",""cat""]
score = sentence_bleu(  reference, test)
print(score)

version 3.2 print:
0.4548019047027907
/home/jren/anaconda3/lib/python3.6/site-packages/nltk/translate/bleu_score.py:490: UserWarning: 
Corpus/Sentence contains 0 counts of 4-gram overlaps.
BLEU scores might be undesirable; use SmoothingFunction().
  warnings.warn(_msg)

version 3.4 print:
D:\ProgramData\Anaconda3\lib\site-packages\nltk\translate\bleu_score.py:523: UserWarning:
The hypothesis contains 0 counts of 4-gram overlaps.
Therefore the BLEU score evaluates to 0, independently of
how many N-gram overlaps of lower order it contains.
Consider using lower n-gram order or use SmoothingFunction()
  warnings.warn(_msg)
5.5546715329196825e-78",,,,,,,1,,,
569,https://github.com/nltk/nltk/issues/2250,2250,"[{'id': 14019255, 'node_id': 'MDU6TGFiZWwxNDAxOTI1NQ==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/pleaseverify', 'name': 'pleaseverify', 'color': 'd7e102', 'default': False, 'description': None}, {'id': 718735032, 'node_id': 'MDU6TGFiZWw3MTg3MzUwMzI=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tokenizer', 'name': 'tokenizer', 'color': '4be5a0', 'default': False, 'description': None}, {'id': 1032922666, 'node_id': 'MDU6TGFiZWwxMDMyOTIyNjY2', 'url': 'https://api.github.com/repos/nltk/nltk/labels/nltk_data', 'name': 'nltk_data', 'color': 'ed6fd1', 'default': False, 'description': ''}]",open,2019-03-10 09:47:05+00:00,,0,PunktTokenizer does not use the correct version of the pickled model on Python 3.x,"Hi, I'm trying to package my program with NLTK and nltk_data using PyInstaller. So to minimize the size of the data file, I removed the zip file and all models for Python 2.x in `nltk_data/tokenizers/punkt` (only the `PY3` folder is left).

But it seems that the `PunktTokenizer` always uses the Python 2.x version of the pickled model regardless of Python version I'm using. And the error message says that it can't find `tokenizers/punkt/english.pickle` instead of `tokenizers/punkt/PY3/english.pickle`.

Removing the `PY3` folder is okay, so it seems that the Python 3 version of the pickled model is never used.

OS: Windows 10 64-bit
Python version: 3.7.2 64-bit
NLTK version: 3.4",,,,,,,1,,,
592,https://github.com/nltk/nltk/issues/2279,2279,[],closed,2019-04-25 19:21:32+00:00,,2,ImportError: Module use of python35.dll conflicts with this version of Python.,"Traceback (most recent call last):
  File ""<input>"", line 1, in <module>
  File ""C:\Program Files\JetBrains\PyCharm 2018.2.5\helpers\pydev\_pydev_bundle\pydev_import_hook.py"", line 21, in do_import
    module = self._system_import(name, *args, **kwargs)
  File ""C:\Anaconda\envs\NLP\lib\site-packages\nltk\__init__.py"", line 137, in <module>
    from nltk.stem import *
  File ""C:\Program Files\JetBrains\PyCharm 2018.2.5\helpers\pydev\_pydev_bundle\pydev_import_hook.py"", line 21, in do_import
    module = self._system_import(name, *args, **kwargs)
  File ""C:\Anaconda\envs\NLP\lib\site-packages\nltk\stem\__init__.py"", line 29, in <module>
    from nltk.stem.snowball import SnowballStemmer
  File ""C:\Program Files\JetBrains\PyCharm 2018.2.5\helpers\pydev\_pydev_bundle\pydev_import_hook.py"", line 21, in do_import
    module = self._system_import(name, *args, **kwargs)
  File ""C:\Anaconda\envs\NLP\lib\site-packages\nltk\stem\snowball.py"", line 32, in <module>
    from nltk.corpus import stopwords
  File ""C:\Program Files\JetBrains\PyCharm 2018.2.5\helpers\pydev\_pydev_bundle\pydev_import_hook.py"", line 21, in do_import
    module = self._system_import(name, *args, **kwargs)
  File ""C:\Anaconda\envs\NLP\lib\site-packages\nltk\corpus\__init__.py"", line 66, in <module>
    from nltk.corpus.reader import *
  File ""C:\Program Files\JetBrains\PyCharm 2018.2.5\helpers\pydev\_pydev_bundle\pydev_import_hook.py"", line 21, in do_import
    module = self._system_import(name, *args, **kwargs)
  File ""C:\Anaconda\envs\NLP\lib\site-packages\nltk\corpus\reader\__init__.py"", line 105, in <module>
    from nltk.corpus.reader.panlex_lite import *
  File ""C:\Program Files\JetBrains\PyCharm 2018.2.5\helpers\pydev\_pydev_bundle\pydev_import_hook.py"", line 21, in do_import
    module = self._system_import(name, *args, **kwargs)
  File ""C:\Anaconda\envs\NLP\lib\site-packages\nltk\corpus\reader\panlex_lite.py"", line 15, in <module>
    import sqlite3
  File ""C:\Program Files\JetBrains\PyCharm 2018.2.5\helpers\pydev\_pydev_bundle\pydev_import_hook.py"", line 21, in do_import
    module = self._system_import(name, *args, **kwargs)
  File ""C:\Anaconda\envs\NLP\lib\sqlite3\__init__.py"", line 23, in <module>
    from sqlite3.dbapi2 import *
  File ""C:\Program Files\JetBrains\PyCharm 2018.2.5\helpers\pydev\_pydev_bundle\pydev_import_hook.py"", line 21, in do_import
    module = self._system_import(name, *args, **kwargs)
  File ""C:\Anaconda\envs\NLP\lib\sqlite3\dbapi2.py"", line 27, in <module>
    from _sqlite3 import *
  File ""C:\Program Files\JetBrains\PyCharm 2018.2.5\helpers\pydev\_pydev_bundle\pydev_import_hook.py"", line 21, in do_import
    module = self._system_import(name, *args, **kwargs)
ImportError: Module use of python35.dll conflicts with this version of Python.",,,,,,,1,,,
599,https://github.com/nltk/nltk/issues/2295,2295,"[{'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}, {'id': 718735032, 'node_id': 'MDU6TGFiZWw3MTg3MzUwMzI=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tokenizer', 'name': 'tokenizer', 'color': '4be5a0', 'default': False, 'description': None}]",closed,2019-05-09 04:10:52+00:00,,1,Treebank detokenizer fails to undo quote conversion,"Python 3.7.2 (tags/v3.7.2:9a3ffc0492, Dec 23 2018, 23:09:28) [MSC v.1916 64 bit (AMD64)] on win32
NLTK version: 3.4.1

Quotes `""` are converted to ` `` ` or `''` by the treebank tokenizer. The detokenizer is supposed to revert its regexes but fails to do so for these quotes. The space is lost also.

```python
>>> from nltk.tokenize.treebank import TreebankWordTokenizer, TreebankWordDetokenizer
>>> tmp = TreebankWordTokenizer().tokenize('How ""are"" you?')
>>> tmp
['How', '``', 'are', ""''"", 'you', '?']
>>> TreebankWordDetokenizer().tokenize(tmp)
'How``are""you?'
```",,,,,,,1,,,
700,https://github.com/nltk/nltk/issues/2490,2490,[],closed,2020-01-23 01:28:11+00:00,,2,Release new version,"I'm looking forward to upgrade my Python to 3.8, and I was expecting to see the bug fixes mentioned in #2359 .

However those are currently only available in master.

Any plan to upgrade the package available in PyPI?",,,,,,,1,,,
787,https://github.com/nltk/nltk/issues/2644,2644,[],open,2020-12-26 15:00:57+00:00,,1,How to generate bigram language model with Katz Backoff smoothing(nltk version 3.5.0),"Python: 3.6.8
nltk: 3.5.0

I am new to nltk and also a NLP newbie. Recently I am trying to generate a bigram language model from a corpus with **Katz Backoff smoothing**, with which I can calculate the text's probability in this corpus.
I noticed that there is some possible methods in NLTK 3.0.0 documentation (http://www.nltk.org/_modules/nltk/model/ngram.html#NgramModel), which is abandoned in version 3.5.0.

Since I want to generate the bigram language model with Katz Backoff smoothing with nltk鈥檚 latest version, can anyone give me some help or suggestions on how to do this?",,,,,,,1,,,
864,https://github.com/nltk/nltk/issues/2827,2827,"[{'id': 14019200, 'node_id': 'MDU6TGFiZWwxNDAxOTIwMA==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/good%20first%20issue', 'name': 'good first issue', 'color': '02e10c', 'default': True, 'description': ''}, {'id': 910625822, 'node_id': 'MDU6TGFiZWw5MTA2MjU4MjI=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/CI', 'name': 'CI', 'color': '76dbed', 'default': False, 'description': ''}, {'id': 1346305519, 'node_id': 'MDU6TGFiZWwxMzQ2MzA1NTE5', 'url': 'https://api.github.com/repos/nltk/nltk/labels/third-party', 'name': 'third-party', 'color': '42e5b7', 'default': False, 'description': ''}]",closed,2021-09-27 21:43:59+00:00,,0,Update third party tools to newer versions,"From #2820 (@tomaarsen)

The Stanford and MaltParser tools have had newer versions released than the ones used in `third-party.sh`. This may be as simple as modifying the download link to point to the new versions.
",,,,,,,1,,,
874,https://github.com/nltk/nltk/issues/2857,2857,[],open,2021-10-15 16:24:46+00:00,,6,regex package version  2021.10.8 not working,"While importing nltk it gives error on macbook M1 , python version 3.9.7

```
dlopen(/venv/lib/python3.9/site-packages/regex/_regex.cpython-39-darwin.so, 2): no suitable image found.  Did find:
	t/venv/lib/python3.9/site-packages/regex/_regex.cpython-39-darwin.so: code signature in (/venv/lib/python3.9/site-packages/regex/_regex.cpython-39-darwin.so) not valid for use in process using Library Validation: Trying to load an unsigned lib
```
	
	
After degrading regex package version to 2021.8.3 it works fine",,,,,,,1,,,
500,https://github.com/nltk/nltk/issues/2127,2127,"[{'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 1032922666, 'node_id': 'MDU6TGFiZWwxMDMyOTIyNjY2', 'url': 'https://api.github.com/repos/nltk/nltk/labels/nltk_data', 'name': 'nltk_data', 'color': 'ed6fd1', 'default': False, 'description': ''}]",open,2018-09-21 01:01:29+00:00,,2,Loading NLTK corpus like Wordnet from blobs,"nltk.data.load(""URL"") works fine if there are specific items to be loaded like a pickle file or stopwords, Wordnet is a compiled library and there needs to be some way to load this from a blob storage.

In AWS Lambda, the set of zipped files can contain the wordnet compiled binaries and can be loaded.
But if wordnet needs to be imported on runtime from NLTK from the cloud, the best way to do it is from a blob, (without using nltk.download() and dealing with system paths)

This issue is raised to support corpora loading from blobs.",,,,1,,1,,,,
0,https://github.com/nltk/nltk/issues/1246,1246,[],closed,2016-01-04 19:27:09+00:00,,5,"Add ""ll"" to nltk.corpus.stopwords.word(""english"")","I think that ""ll"" should be added to this corpus, as ""s"" and ""t"" are already there, and when sentences with contractions such as ""they'll"" or ""you'll"" are tokenized, ""ll"" will be added as a token, and if we filter out stopwords, ""ll"" should be removed as well.
",,,1,,,1,,,,1
304,https://github.com/nltk/nltk/issues/1800,1800,"[{'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}]",open,2017-08-01 20:23:28+00:00,,5,One Letter Typo in English Stoplist,"The last element returned by 
```
from nltk.corpus import stopwords
stopwords.words('english')
```
is 'wouldn' when I believe it should be wouldn't",,,1,,,1,,,,
756,https://github.com/nltk/nltk/issues/2588,2588,[],open,2020-08-29 02:12:44+00:00,,0,Possible additions to english stopwords,"This is a proposal to improve current list of english stop words. 

**Code used to access stop words:**

```
from nltk.corpus import stopwords
print(stopwords.words(""english""))
```
**Output:**
_['i', 'me', 'my', 'myself', 'we', 'our', 'ours', 'ourselves', 'you', ""you're"", ""you've"", ""you'll"", ""you'd"", 'your', 'yours', 'yourself', 'yourselves', 'he', 'him', 'his', 'himself', 'she', ""she's"", 'her', 'hers', 'herself', 'it', ""it's"", 'its', 'itself', 'they', 'them', 'their', 'theirs', 'themselves', 'what', 'which', 'who', 'whom', 'this', 'that', ""that'll"", 'these', 'those', 'am', 'is', 'are', 'was', 'were', 'be', 'been', 'being', 'have', 'has', 'had', 'having', 'do', 'does', 'did', 'doing', 'a', 'an', 'the', 'and', 'but', 'if', 'or', 'because', 'as', 'until', 'while', 'of', 'at', 'by', 'for', 'with', 'about', 'against', 'between', 'into', 'through', 'during', 'before', 'after', 'above', 'below', 'to', 'from', 'up', 'down', 'in', 'out', 'on', 'off', 'over', 'under', 'again', 'further', 'then', 'once', 'here', 'there', 'when', 'where', 'why', 'how', 'all', 'any', 'both', 'each', 'few', 'more', 'most', 'other', 'some', 'such', 'no', 'nor', 'not', 'only', 'own', 'same', 'so', 'than', 'too', 'very', 's', 't', 'can', 'will', 'just', 'don', ""don't"", 'should', ""should've"", 'now', 'd', 'll', 'm', 'o', 're', 've', 'y', 'ain', 'aren', ""aren't"", 'couldn', ""couldn't"", 'didn', ""didn't"", 'doesn', ""doesn't"", 'hadn', ""hadn't"", 'hasn', ""hasn't"", 'haven', ""haven't"", 'isn', ""isn't"", 'ma', 'mightn', ""mightn't"", 'mustn', ""mustn't"", 'needn', ""needn't"", 'shan', ""shan't"", 'shouldn', ""shouldn't"", 'wasn', ""wasn't"", 'weren', ""weren't"", 'won', ""won't"", 'wouldn', ""wouldn't""]_

**Proposal:**
While inspecting stop words, I have noticed that these variations of stop words could potentially be added to the corpus: _""cannot"", ""could"", ""done"", ""let"", ""may"" ""mayn"",  ""might"",  ""must"", ""need"", ""ought"", ""oughtn"", ""shall"",  ""would""_. ",,,1,,,1,,,,1
41,https://github.com/nltk/nltk/issues/1322,1322,[],closed,2016-03-08 09:49:36+00:00,,2,german stopwords,"the german stopword file contains wrong inflected forms of ""uns""

instead of

```
'unse', 'unsem', 'unsen', 'unser', 'unses'
```

in lines 190-194 of the stopword file `stopwords/german`, it should be 

```
'unsere', 'unserem', 'unseren', 'unser', 'unseres'
```
",,,,,,1,,,,1
63,https://github.com/nltk/nltk/issues/1367,1367,[],closed,2016-04-18 22:52:57+00:00,,5,russian stopwords,"A list of russian stopwords need to be expanded by following words:

badwords = [
    u'褟', u'邪', u'写邪', u'薪芯', u'褌械斜械', u'屑薪械', u'褌褘', u'懈', u'褍', u'薪邪', u'褖邪', u'邪谐邪', 
    u'褌邪泻', u'褌邪屑', u'泻邪泻懈械', u'泻芯褌芯褉褘泄', u'泻邪泻邪褟', u'褌褍写邪', u'写邪胁邪泄', u'泻芯褉芯褔械', u'泻邪卸械褌褋褟', u'胁芯芯斜褖械',
    u'薪褍', u'薪械', u'褔械褌', u'薪械邪', u'褋胁芯懈', u'薪邪褕械', u'褏芯褌褟', u'褌邪泻芯械', u'薪邪锌褉懈屑械褉', u'泻邪褉芯褔', u'泻邪泻-褌芯',
    u'薪邪屑', u'褏屑', u'胁褋械屑', u'薪械褌', u'写邪', u'芯薪芯', u'褋胁芯械屑', u'锌褉芯', u'胁褘', u'屑', u'褌写',
    u'胁褋褟', u'泻褌芯-褌芯', u'褔褌芯-褌芯', u'胁邪屑', u'褝褌芯', u'褝褌邪', u'褝褌懈', u'褝褌芯褌', u'锌褉褟屑', u'谢懈斜芯', u'泻邪泻', u'屑褘',
    u'锌褉芯褋褌芯', u'斜谢懈薪', u'芯褔械薪褜', u'褋邪屑褘械', u'褌胁芯械屑', u'胁邪褕邪', u'泻褋褌邪褌懈', u'胁褉芯写械', u'褌懈锌邪', u'锌芯泻邪', u'芯泻'

]
",,,,,,1,,,,1
114,https://github.com/nltk/nltk/issues/1446,1446,[],closed,2016-08-05 07:48:56+00:00,,1,Contributing stopwords for Slovene,"I've tried to find the proper folder/file to contribute my list of Slovenian stopwords to, but after an extensive search I wasn't able to find anything.
Where is the proper folder to submit the list of stopwords to and what is the desired format?
Thanks!
",,,,,,1,,,,1
143,https://github.com/nltk/nltk/issues/1507,1507,[],closed,2016-11-14 22:44:25+00:00,,3,nltk.data.path not working,"```
import nltk
nltk.data.path.append('nltk_data')
from nltk.corpus import stopwords
from nltk.tokenize import word_tokenize
import nltk.classify.util
from nltk.classify import NaiveBayesClassifier
```

I am trying to change path but i continues to search at home location of nltk data... any idea why?",,,,,,1,,,,
376,https://github.com/nltk/nltk/issues/1928,1928,"[{'id': 14019200, 'node_id': 'MDU6TGFiZWwxNDAxOTIwMA==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/good%20first%20issue', 'name': 'good first issue', 'color': '02e10c', 'default': True, 'description': ''}, {'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 112364689, 'node_id': 'MDU6TGFiZWwxMTIzNjQ2ODk=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/enhancement', 'name': 'enhancement', 'color': '006b75', 'default': True, 'description': None}, {'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}, {'id': 718785550, 'node_id': 'MDU6TGFiZWw3MTg3ODU1NTA=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/pythonic', 'name': 'pythonic', 'color': '66e88d', 'default': False, 'description': None}]",closed,2018-01-03 14:13:53+00:00,,11,Unclosed file in stopwords corpora,"/Users/kiddo/anaconda/lib/python3.6/site-packages/nltk/corpus/reader/wordlist.py:28: ResourceWarning: unclosed file <_io.BufferedReader name='/Users/kiddo/nltk_data/corpora/stopwords/english'>
  return concat([self.open(f).read() for f in fileids])

That's a warning that I found on debugging mode. I thought that maybe you would like to fix that before the next release.",,,,,,1,,,,1
511,https://github.com/nltk/nltk/issues/2147,2147,[],closed,2018-10-15 16:14:20+00:00,,2,LookupError: Resource \x1b[93mstopwords\x1b[0m not found.,"```python
download('stopwords', download_dir=tempfile.gettempdir())  # Download stopwords list.
stop_words = stopwords.words('english')
```

Looking at the logs this seems to search the dictionary in default folders but not the specified one `[Mon Oct 15 16:06:09.191137 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]   >>> nltk.download('stopwords')`, but I have specified the `download_dir` folder.

whole logging follows:

```
[Mon Oct 15 16:06:09.191052 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]     except LookupError: raise e
[Mon Oct 15 16:06:09.191077 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240] LookupError: 
[Mon Oct 15 16:06:09.191086 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240] **********************************************************************
[Mon Oct 15 16:06:09.191095 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]   Resource \x1b[93mstopwords\x1b[0m not found.
[Mon Oct 15 16:06:09.191103 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]   Please use the NLTK Downloader to obtain the resource:
[Mon Oct 15 16:06:09.191111 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240] 
[Mon Oct 15 16:06:09.191119 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]   \x1b[31m>>> import nltk
[Mon Oct 15 16:06:09.191137 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]   >>> nltk.download('stopwords')
[Mon Oct 15 16:06:09.191145 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]   \x1b[0m
[Mon Oct 15 16:06:09.191152 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]   Searched in:
[Mon Oct 15 16:06:09.191159 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]     - '/var/www/nltk_data'
[Mon Oct 15 16:06:09.191167 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]     - '/usr/share/nltk_data'
[Mon Oct 15 16:06:09.191174 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]     - '/usr/local/share/nltk_data'
[Mon Oct 15 16:06:09.191181 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]     - '/usr/lib/nltk_data'
[Mon Oct 15 16:06:09.191189 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]     - '/usr/local/lib/nltk_data'
[Mon Oct 15 16:06:09.191196 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]     - '/usr/nltk_data'
[Mon Oct 15 16:06:09.191203 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]     - '/usr/share/nltk_data'
[Mon Oct 15 16:06:09.191211 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]     - '/usr/lib/nltk_data'
[Mon Oct 15 16:06:09.191218 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240] **********************************************************************
[Mon Oct 15 16:06:09.191225 2018] [wsgi:error] [pid 6934:tid 140310493574912] [client 172.17.0.1:40240]
```

I have previously downloaded 

```python
def load_resources():
    # nltk dataset
    start = time()
    logger.info(""Downloading stopwords and tokenizer..."")
    download('punkt', download_dir=tempfile.gettempdir())  # Download data for tokenizer.
    download('stopwords', download_dir=tempfile.gettempdir())  # Download stopwords list.
    logger.info('Downloading took %.2f seconds to run.' % (time() - start))
```
so the files should be there since I can see the logging:




",,,,,,1,,,,1
726,https://github.com/nltk/nltk/issues/2532,2532,[],closed,2020-04-14 06:48:13+00:00,,1,Lookup Error: Resource [93mstopwords[0m not found.   Please use the NLTK Downloader to obtain the resource,"I am using ntlk for the project and I have used mod_wsgi to configure with apache server. It worked on the localhost but while I tried with apache server to run the code. It shows LookUpError. It is something related to the path. I have tried `import nltk` and `nltk.download('stopwords')` in the shell and it shows downloading at path ""/home/ec2-user/nltk-data"". I also tried adding the path using `nltk.data.path.append('/home/ec2-user/nltk-data')`. I have also given permission to access the directory in wsgi configuration file. I had also used `import sys` and `sys.path.append('/home/ec2-user/nltk_data')`. But somehow the app is not searching nltk at the downloaded folder. I think appending the path would work but it didn't and still with this issue. I have also attached the output while accessing to 8000 port. Please do find the attached file and also suggest me for the possible solutions. Thank you.
![nltk](https://user-images.githubusercontent.com/43409127/79194327-18635a00-7e4c-11ea-99f5-d16cf88099ce.png)
 ",,,,,,1,,,,1
853,https://github.com/nltk/nltk/issues/2800,2800,"[{'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 112364689, 'node_id': 'MDU6TGFiZWwxMTIzNjQ2ODk=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/enhancement', 'name': 'enhancement', 'color': '006b75', 'default': True, 'description': None}, {'id': 1032922666, 'node_id': 'MDU6TGFiZWwxMDMyOTIyNjY2', 'url': 'https://api.github.com/repos/nltk/nltk/labels/nltk_data', 'name': 'nltk_data', 'color': 'ed6fd1', 'default': False, 'description': ''}]",open,2021-09-08 20:21:22+00:00,,3,Swahili stopwords are missing ,"When I try to access the swahili stopwords using the below feature, I'm getting a traceback that the swahili stopwords are missing in the documentation, I'm currently working on building a swahili language model with data gathered from Wikipedia swahili articles and popular swahili blogs,  I was thinking of contributing the stopwords to the library to allow others users to easily load them. 

Best regards
Kalebu",,,,,,1,,,,1
64,https://github.com/nltk/nltk/issues/1369,1369,"[{'id': 112364689, 'node_id': 'MDU6TGFiZWwxMTIzNjQ2ODk=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/enhancement', 'name': 'enhancement', 'color': '006b75', 'default': True, 'description': None}]",closed,2016-04-21 03:23:18+00:00,,0,FrameNet corpus reader: load annotated exemplar sentences and full-text documents,"Proposed interface:
## General
- `fn.sents(exemplars=True, full_text=True)`
- `fn.annotations([luNameRegex], exemplars=True, full_text=True)`
- `sent.annotationSet[0]` for POS tagging, `sent.annotationSet[>0]` for frame annotations
## Lexicographic exemplars (one annotationSet per sentence; not organized into documents)
- `fn.exemplars([luNameRegex])`
- `lu.exemplars`
- `lu.subCorpus`
## Full-text annotations
- `fn.docs([docNameRegex])`
- `fn.ft_sents([docNameRegex])`
- `doc.sentence`
- `fn.documents()`, which is an index of the documents, is renamed to `fn.docs_metadata()`
",,,,,1,,,,,
77,https://github.com/nltk/nltk/issues/1384,1384,"[{'id': 14019200, 'node_id': 'MDU6TGFiZWwxNDAxOTIwMA==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/good%20first%20issue', 'name': 'good first issue', 'color': '02e10c', 'default': True, 'description': ''}, {'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 112364689, 'node_id': 'MDU6TGFiZWwxMTIzNjQ2ODk=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/enhancement', 'name': 'enhancement', 'color': '006b75', 'default': True, 'description': None}, {'id': 416522805, 'node_id': 'MDU6TGFiZWw0MTY1MjI4MDU=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/nice%20idea', 'name': 'nice idea', 'color': 'fef2c0', 'default': False, 'description': None}]",open,2016-04-29 20:41:46+00:00,,6,"Japanese Corpus readers do not return properly formatted (word, tag) tuples","There are still problems with how POS Tagging works for these corpora. This afternoon, I loaded up JEITA, and called jeita.tagged_words(). The problem is that the second half of each tuple in JEITA doesn't contain a tag that is easy to test against a POS-tagger. The second half of each tuple contains both orthographic information (each word in the corpus has a spelling for each syllabary in Japanese) and the tag information, so a word tagged as a noun won't have the same tag as another word tagged as a noun. This leads to quite a few problems when testing a tagger against the corpus. 

Open up one of the .chasen files and you'll see what I mean. Here's line 6 of a0010.chasen in the jeita.zip file. 

鍑恒倠  銉囥儷  鍑恒倠  鍕曡-鑷珛   涓€娈? 鍩烘湰褰?
There's four ( or maybe five) elements here. The first three are ways of writing the word /deru/, and the last is the tag (verb, transitive, group 1, plain form.) 

So I wrote this loop: 

for sent in tagged_sents:
    for(word, tag) in sent:
        print(word)
        print(tag)

And here's some sample output: 

鍑恒倠
銉囥儷  鍑恒倠  鍕曡-鑷珛   涓€娈? 鍩烘湰褰?
As you can see, the tag includes two forms of orthography, which throws things off.

(Also, as a side note, it would be really great if we could have a ""simple"" pos tag version of these files, which didn't include some of the additional categories like ""plain form"" or which group (ichidan/godan) the verb belonged too, since I don't think a lot of parsers care too much about which is which, but doing this would probably take help from a Japanese fluent individual.) 

I can check again with KNBC, the other Japanese corpus included in NLTK, but it does even funkier things with tags last I checked.
",,,,,1,,,,,
88,https://github.com/nltk/nltk/issues/1399,1399,"[{'id': 112364689, 'node_id': 'MDU6TGFiZWwxMTIzNjQ2ODk=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/enhancement', 'name': 'enhancement', 'color': '006b75', 'default': True, 'description': None}, {'id': 918210764, 'node_id': 'MDU6TGFiZWw5MTgyMTA3NjQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/inactive', 'name': 'inactive', 'color': 'cecece', 'default': False, 'description': ''}]",closed,2016-05-15 22:49:34+00:00,,0,API for extracting syntactic-semantic features,"@annefried's [SitEnt Syntactic-Semantic Features](https://github.com/annefried/syntSemFeatures) is a tool for English that marks things like countability on NPs and morphological tense (perfect, progressive, etc.) on verbs. It relies on PTB-style POS tags and Stanford dependencies, and bundles some wordlists (e.g. from CELEX). Seems like it would be useful to have some or all of this functionality in NLTK.
",,,,,1,,,,,
